326119420.txt,0.5,0.24074579775333405,0.4814915955066681
1017922654.txt,0.25,0.13757020235061646,0.5502808094024658
1909911428.txt,0.0,0.0,0.0
66930337.txt,0.0,0.0,0.0
2124781849.txt,0.3333333333333333,0.1604971985022227,0.4814915955066681
1299097783.txt,0.2,0.09629831910133362,0.4814915955066681
216226730.txt,0.16666666666666666,0.08024859925111134,0.4814915955066681
312909577.txt,0.2857142857142857,0.16197818091937474,0.5669236332178116
570092413.txt,0.5,0.21621302515268326,0.4324260503053665
1127813778.txt,0.0,0.0,0.0
231082883.txt,0.25,0.12037289887666702,0.4814915955066681
152178612.txt,0.6666666666666666,0.27919259667396545,0.4187888950109482
747865499.txt,0.5,0.24703486760457358,0.49406973520914715
467912681.txt,0.2222222222222222,0.10699813233481513,0.4814915955066681
1459634946.txt,0.2,0.09629831910133362,0.4814915955066681
1186764703.txt,0.2222222222222222,0.11636066105630663,0.5236229747533798
2108374923.txt,0.2857142857142857,0.12672606536320277,0.4435412287712097
930964429.txt,0.1,0.04814915955066681,0.4814915955066681
64042674.txt,0.2222222222222222,0.10311123728752136,0.46400056779384613
1991416486.txt,0.0,0.0,0.0
202474989.txt,0.42857142857142855,0.21161542194230215,0.4937693178653717
1480244412.txt,0.16666666666666666,0.08024859925111134,0.4814915955066681
649654127.txt,0.0,0.0,0.0
1173835476.txt,0.4,0.20399736762046813,0.5099934190511703
790350314.txt,0.16666666666666666,0.07199941078821818,0.4319964647293091
708155645.txt,0.25,0.12037289887666702,0.4814915955066681
1019137629.txt,0.6,0.28420552611351013,0.4736758768558502
1444588382.txt,0.1111111111111111,0.053499066167407565,0.4814915955066681
1957780236.txt,0.2,0.10036753416061402,0.5018376708030701
774675442.txt,0.0,0.0,0.0
767944603.txt,0.7142857142857143,0.33404036504881723,0.4676565110683441
1594972463.txt,0.16666666666666666,0.07770113150278728,0.46620678901672363
1727313831.txt,0.0,0.0,0.0
1414372319.txt,0.4444444444444444,0.1957923008335961,0.4405326768755913
1502584080.txt,0.25,0.11260798573493958,0.4504319429397583
1953516813.txt,1.0,0.49981172382831573,0.49981172382831573
1244882239.txt,0.18181818181818182,0.09195000204173001,0.5057250112295151
405099794.txt,0.16666666666666666,0.07414333025614421,0.44485998153686523
740399514.txt,0.0,0.0,0.0
989494142.txt,0.0,0.0,0.0
1168877128.txt,0.6666666666666666,0.2892216742038727,0.433832511305809
1311850986.txt,0.6,0.25004908442497253,0.4167484740416209
1194896047.txt,0.16666666666666666,0.07770113150278728,0.46620678901672363
1189677183.txt,0.16666666666666666,0.07770113150278728,0.46620678901672363
1256167230.txt,0.36363636363636365,0.2067627554590052,0.5685975775122643
1305034750.txt,0.4,0.1923980474472046,0.4809951186180115
1410997452.txt,0.23076923076923078,0.1013628955070789,0.4392392138640086
1010103585.txt,0.8,0.38132548332214355,0.47665685415267944
1665616354.txt,0.0,0.0,0.0
1304734330.txt,0.25,0.08527308702468872,0.3410923480987549
2119205914.txt,0.0,0.0,0.0
2073747098.txt,0.5,0.2681095004081726,0.5362190008163452
1814583353.txt,0.0,0.0,0.0
860126848.txt,0.2,0.13339340686798096,0.6669670343399048
1156860231.txt,0.4,0.20359231829643248,0.5089807957410812
56016819.txt,0.0,0.0,0.0
463913590.txt,0.3333333333333333,0.1642022579908371,0.4926067739725113
697773821.txt,0.3333333333333333,0.17025376359621683,0.5107612907886505
896820674.txt,0.125,0.058275848627090454,0.46620678901672363
854634428.txt,0.2857142857142857,0.18905791640281677,0.6617027074098587
517707039.txt,0.5,0.24074579775333405,0.4814915955066681
768037842.txt,0.2857142857142857,0.14471774016107833,0.5065120905637741
288623617.txt,0.0,0.0,0.0
947180846.txt,0.0,0.0,0.0
1448734047.txt,0.0,0.0,0.0
534052370.txt,0.1111111111111111,0.09354597992367214,0.8419138193130493
845544430.txt,0.0,0.0,0.0
339139064.txt,0.8333333333333334,0.394617959856987,0.4735415518283844
1122270089.txt,0.0,0.0,0.0
2123978241.txt,0.4,0.1767762839794159,0.44194070994853973
232283552.txt,0.14285714285714285,0.06878451364380973,0.4814915955066681
1485282491.txt,0.2,0.1424195349216461,0.7120976746082306
386595468.txt,0.0,0.0,0.0
1823728447.txt,0.36363636363636365,0.15040697834708475,0.41361919045448303
2060034500.txt,0.6666666666666666,0.27444543441136676,0.41166815161705017
2100885029.txt,0.14285714285714285,0.09114139420645577,0.6379897594451904
1666352160.txt,0.0,0.0,0.0
1274539285.txt,0.0,0.0,0.0
902146045.txt,0.3333333333333333,0.1604971985022227,0.4814915955066681
590734770.txt,0.5454545454545454,0.2669799707152627,0.48946327964464825
832113537.txt,0.25,0.12037289887666702,0.4814915955066681
501778415.txt,0.0,0.0,0.0
1955522948.txt,0.25,0.1362081803381443,0.5448327213525772
578961960.txt,0.5,0.2843744158744812,0.5687488317489624
411726234.txt,0.14285714285714285,0.06878451364380973,0.4814915955066681
1375765680.txt,0.2,0.09629831910133362,0.4814915955066681
64596750.txt,0.25,0.13068820908665657,0.5227528363466263
243955184.txt,0.2857142857142857,0.1232832201889583,0.43149127066135406
118861901.txt,0.42857142857142855,0.19044006722314016,0.4443601568539937
1688344945.txt,0.5714285714285714,0.22870750512395585,0.40023813396692276
457425986.txt,0.16666666666666666,0.08024859925111134,0.4814915955066681
1358043325.txt,0.2857142857142857,0.10556153314454216,0.3694653660058975
296633824.txt,0.2,0.09629831910133362,0.4814915955066681
250574996.txt,0.0,0.0,0.0
1872177926.txt,0.42857142857142855,0.18616261652537755,0.4343794385592143
1377764815.txt,0.16666666666666666,0.08024859925111134,0.4814915955066681
924723434.txt,0.36363636363636365,0.1717065545645627,0.47219302505254745
890172263.txt,0.8,0.36930397152900696,0.4616299644112587
612901576.txt,0.0,0.0,0.0
1593925273.txt,0.3333333333333333,0.156692773103714,0.47007831931114197
198620552.txt,0.4444444444444444,0.17138867245780098,0.3856245130300522
925267434.txt,0.4,0.18152402639389037,0.45381006598472595
20836927.txt,0.3333333333333333,0.2237229347229004,0.6711688041687012
52505074.txt,0.25,0.12037289887666702,0.4814915955066681
1718700812.txt,0.5,0.24074579775333405,0.4814915955066681
658582760.txt,0.5555555555555556,0.2709999647405412,0.48779993653297427
604602764.txt,0.5,0.24074579775333405,0.4814915955066681
193067799.txt,0.14285714285714285,0.06748440861701965,0.4723908603191376
1455934774.txt,0.2857142857142857,0.14324850269726344,0.5013697594404221
2096307977.txt,0.4444444444444444,0.21136184533437094,0.4755641520023346
876259386.txt,0.3076923076923077,0.13575326937895554,0.44119812548160553
1151895599.txt,0.25,0.13288314640522003,0.5315325856208801
1788860009.txt,0.25,0.1255115382373333,0.5020461529493332
1587805675.txt,0.16666666666666666,0.08878134687741597,0.5326880812644958
1392615041.txt,0.6666666666666666,0.3090177873770396,0.4635266810655594
1352693455.txt,0.14285714285714285,0.06878451364380973,0.4814915955066681
1553226993.txt,0.25,0.10713300108909607,0.4285320043563843
99044957.txt,0.14285714285714285,0.06878451364380973,0.4814915955066681
831888190.txt,0.5,0.217403806746006,0.434807613492012
1488227540.txt,0.16666666666666666,0.11149946848551433,0.6689968109130859
1750201588.txt,0.0,0.0,0.0
317777414.txt,0.5,0.20895763238271078,0.41791526476542157
2040402929.txt,0.4,0.1798296332359314,0.4495740830898285
699346944.txt,0.0,0.0,0.0
918109848.txt,0.2,0.0970041275024414,0.48502063751220703
1054537480.txt,0.4,0.17391194105148317,0.4347798526287079
1651825907.txt,0.0,0.0,0.0
1878371008.txt,0.125,0.06018644943833351,0.4814915955066681
517761864.txt,0.6,0.2885629653930664,0.48093827565511066
1717766048.txt,0.1111111111111111,0.09354597992367214,0.8419138193130493
411382026.txt,0.25,0.12037289887666702,0.4814915955066681
1294961633.txt,0.2,0.09629831910133362,0.4814915955066681
148328734.txt,0.2857142857142857,0.14324850269726344,0.5013697594404221
1304361247.txt,0.3333333333333333,0.1498580276966095,0.4495740830898285
548534902.txt,0.2857142857142857,0.11729841998645238,0.4105444699525833
1172353644.txt,0.5,0.24074579775333405,0.4814915955066681
433499588.txt,0.3333333333333333,0.1368409345547358,0.41052280366420746
1417760232.txt,0.16666666666666666,0.1403189698855082,0.8419138193130493
784597949.txt,0.0,0.0,0.0
804685482.txt,0.25,0.12037289887666702,0.4814915955066681
173460480.txt,0.5,0.24074579775333405,0.4814915955066681
1991522052.txt,0.25,0.12037289887666702,0.4814915955066681
1626198008.txt,0.2,0.09629831910133362,0.4814915955066681
1012388456.txt,0.3333333333333333,0.1604971985022227,0.4814915955066681
1612358663.txt,0.0,0.0,0.0
799716052.txt,0.0,0.0,0.0
460447707.txt,0.5,0.23782537877559662,0.47565075755119324
2070368573.txt,0.4,0.186585533618927,0.4664638340473175
2078616071.txt,0.0,0.0,0.0
219326269.txt,0.0,0.0,0.0
2032919874.txt,0.125,0.0670587494969368,0.5364699959754944
126004296.txt,0.46153846153846156,0.19901607586787298,0.4312014977137248
1680605910.txt,0.5,0.2194121815264225,0.438824363052845
745548915.txt,0.3333333333333333,0.16476973560121325,0.4943092068036397
87984879.txt,0.2,0.09629831910133362,0.4814915955066681
172852581.txt,1.0,0.41888220608234406,0.41888220608234406
1800607044.txt,0.0,0.0,0.0
627139148.txt,0.25,0.12037289887666702,0.4814915955066681
1920728320.txt,0.6666666666666666,0.2957463761170705,0.4436195641756058
1044129494.txt,0.6666666666666666,0.299716055393219,0.4495740830898285
2063208612.txt,0.14285714285714285,0.12027340275900704,0.8419138193130493
1928461121.txt,0.6,0.3263553559780121,0.5439255932966868
1279306531.txt,0.16666666666666666,0.08024859925111134,0.4814915955066681
182575440.txt,0.2222222222222222,0.09750024808777703,0.43875111639499664
409749263.txt,0.3076923076923077,0.14446050157913795,0.46949663013219833
1941437378.txt,0.75,0.30322565883398056,0.40430087844530743
1003024903.txt,0.5,0.22478704154491425,0.4495740830898285
14582683.txt,1.0,0.464741513133049,0.464741513133049
1477008050.txt,0.2,0.09629831910133362,0.4814915955066681
1036910645.txt,0.25,0.11857898284991582,0.47431593139966327
1005724034.txt,0.5,0.2544903978705406,0.5089807957410812
729043442.txt,0.5,0.2157507836818695,0.431501567363739
195219233.txt,0.25,0.12037289887666702,0.4814915955066681
1507267500.txt,0.3333333333333333,0.1604971985022227,0.4814915955066681
370328987.txt,0.4,0.15808022618293763,0.39520056545734406
1715899691.txt,0.0,0.0,0.0
874381573.txt,0.5,0.242685467004776,0.485370934009552
1218225115.txt,0.0,0.0,0.0
2011432460.txt,0.25,0.1313306950032711,0.5253227800130844
466539296.txt,0.375,0.16909373924136162,0.4509166379769643
1339683960.txt,0.75,0.33881377428770065,0.4517516990502675
871821824.txt,0.3333333333333333,0.1488365133603414,0.44650954008102417
1073202630.txt,0.3333333333333333,0.21123039225737253,0.6336911767721176
1119860427.txt,0.42857142857142855,0.19545474648475647,0.45606107513109845
101604811.txt,0.0,0.0,0.0
2104552009.txt,0.375,0.18055934831500053,0.4814915955066681
