1363621374.txt,0.2222222222222222,1.0148896572666666,0.022222222222222223,0.10846248924533333,0.022222222222222223,0.06529746071666667,0.24444444444444444,1.0593153324664446,0.3333333333333333,0.9375345166795556,0.9555555555555556,2.6150343009393373E-4
1363623494.txt,0.13592233009708737,0.6017884766124272,0.1262135922330097,0.547857396989903,0.10679611650485436,0.3384293548230098,0.11650485436893204,0.4795314940954369,0.14563106796116504,0.39803995030951456,0.9223300970873787,1.2735819653015117E-4
1363624132.txt,0.12121212121212122,0.5255215743663637,0.24242424242424243,1.3057110666487877,0.09090909090909091,0.3074814780881818,0.15151515151515152,0.6225173890015151,0.30303030303030304,0.9120624855760605,1.0,3.318840965655423E-4
1363624755.txt,0.3106060606060606,1.4323853386703034,0.1590909090909091,0.7726483598977272,0.11363636363636363,0.3713503411025,0.3181818181818182,1.332614874156136,0.3409090909090909,0.9625458367883334,0.9545454545454546,3.320217571503087E-4
1363778884.txt,0.125,0.507575702564375,0.0625,0.30698140482437497,0.03125,0.10250737994,0.125,0.4730407414896875,0.25,0.6768162710146876,1.0,1.1934565129719748E-4
1365518167.txt,0.16901408450704225,0.8125294701259154,0.1267605633802817,0.5267770345252113,0.07042253521126761,0.22736634746943657,0.29577464788732394,1.2008515504135209,0.2535211267605634,0.6532891058759154,0.9859154929577465,2.3000109816885135E-4
1365610537.txt,0.24528301886792453,1.1418618752564151,0.2169811320754717,1.0717373462593391,0.16037735849056603,0.5468462402489622,0.2169811320754717,0.9671872384382072,0.25471698113207547,0.7392939142892453,0.9811320754716981,3.831578606479659E-4
1366045009.txt,0.11764705882352941,0.5622370744664706,0.0,0.0,0.058823529411764705,0.1779290804382353,0.11764705882352941,0.4748608091405883,0.23529411764705882,0.8134955063541177,1.0,1.5034358255916857E-4
1366045901.txt,0.2692307692307692,1.5309033154149998,0.15384615384615385,0.7383031709584617,0.07692307692307693,0.24182408984884615,0.3076923076923077,1.4296722950334615,0.2692307692307692,0.6649689455503847,0.9615384615384616,4.4758754023656593E-4
1368805486.txt,0.34545454545454546,1.4127177865692728,0.23636363636363636,1.2423174752207273,0.18181818181818182,0.5802149833907272,0.21818181818181817,0.8493696038027271,0.16363636363636364,0.42678879719454543,0.9272727272727272,3.103282259293575E-4
1368806907.txt,0.1875,0.9120332380860938,0.1875,0.9168985149981249,0.140625,0.4275880012870313,0.1875,0.8797084284584376,0.15625,0.451052118745,0.984375,2.988946543932816E-4
1368889733.txt,0.34,1.6988338644710004,0.22,1.124567883699,0.16,0.5475860193088,0.3,1.3562544657059998,0.22,0.6028446302052,0.92,4.664802885781798E-4
1370179240.txt,0.11538461538461539,0.5363890822211111,0.10683760683760683,0.5615301921758545,0.05555555555555555,0.18962839594542732,0.18803418803418803,0.7383242824173931,0.2606837606837607,0.7776618045255556,0.7948717948717948,1.709481919352354E-4
1370432694.txt,0.2972972972972973,1.6728940997621624,0.1891891891891892,0.9194957611462161,0.10810810810810811,0.3382313779016216,0.2972972972972973,1.3438801993151352,0.35135135135135137,0.9852163611794593,0.918918918918919,4.017071906511957E-4
1370434535.txt,0.14583333333333334,0.7540319283805207,0.0625,0.33876151172187496,0.020833333333333332,0.06211645937187501,0.125,0.6211287204092709,0.3125,0.9130492560379168,0.8854166666666666,2.3062685982009625E-4
1370437237.txt,0.1553398058252427,0.6335749776352428,0.14563106796116504,0.6756610920311651,0.13592233009708737,0.45788327789912625,0.14563106796116504,0.5612425821067961,0.17475728155339806,0.5358229589759222,0.9320388349514563,1.9373098559034643E-4
1371652519.txt,0.38095238095238093,1.683751827804762,0.09523809523809523,0.4685974493376191,0.09523809523809523,0.30865924054523813,0.2857142857142857,1.1526028115542857,0.42857142857142855,1.1293453524,0.9047619047619048,3.269110183760402E-4
1373646399.txt,0.11428571428571428,0.4821496653956191,0.06666666666666667,0.29417002756219046,0.05714285714285714,0.17729063069285714,0.05714285714285714,0.23045495694704762,0.4,1.089520056497619,0.9809523809523809,1.9703400768258586E-4
1373899870.txt,0.14545454545454545,0.7746540050887273,0.19090909090909092,0.8698229772277273,0.09090909090909091,0.29562652448790905,0.2,0.8674460150273634,0.2727272727272727,0.7282332338136365,0.9727272727272728,2.9722547658775616E-4
1373900953.txt,0.13846153846153847,0.5911919251712309,0.046153846153846156,0.19512842732,0.03076923076923077,0.08943373065784616,0.046153846153846156,0.20505098908523076,0.15384615384615385,0.39103551655338453,0.9384615384615385,1.6274159574899906E-4
1373901918.txt,0.2246376811594203,1.057109255244058,0.14492753623188406,0.6980018450742753,0.057971014492753624,0.1877372229412319,0.21739130434782608,0.9623888207105792,0.2753623188405797,0.7496692328539856,0.9492753623188406,3.051621416389743E-4
1373902790.txt,0.16470588235294117,0.7938008265976471,0.12941176470588237,0.6147942418743529,0.058823529411764705,0.19873958379823528,0.15294117647058825,0.657389238411647,0.18823529411764706,0.5080057928783529,0.9529411764705882,2.8234829635053355E-4
1373903670.txt,0.14516129032258066,0.6411466973700002,0.08870967741935484,0.44597477776112915,0.016129032258064516,0.05172047015685484,0.18548387096774194,0.7284409257308064,0.2903225806451613,0.8718910369672581,0.9435483870967742,1.6561889295742689E-4
