childhood[n],1.0
boyhood[n],0.8733139038085938
infancy[n],0.8714842796325684
girlhood[n],0.8356199860572815
babyhood[n],0.8168857097625732
youth[n],0.7915017604827881
adolescence[n],0.7744811177253723
adolescent[j],0.7658761143684387
memory[n],0.7449080944061279
motherhood[n],0.744807779788971
parent[n],0.7338386178016663
wayward[j],0.7275065779685974
nurture[v],0.7264514565467834
precocious[j],0.7245906591415405
after-life[n],0.7241169810295105
womanhood[n],0.7233738899230957
disenchantment[n],0.7207314968109131
home-life[n],0.7137913703918457
maternity[n],0.7136821150779724
companionship[n],0.7113658785820007
youthful[j],0.7091394662857056
school-day[n],0.7061099410057068
maidenhood[n],0.6984526515007019
manhood[n],0.6956238746643066
upbringing[n],0.6934410929679871
fondness[n],0.6895046234130859
bygone[j],0.6891753077507019
maternal[j],0.6874207258224487
wifehood[n],0.6866113543510437
love[n],0.6846703290939331
maturer[n],0.684553325176239
joyousness[n],0.6840970516204834
recollection[n],0.6838937997817993
playmate[n],0.6837381720542908
lover[n],0.6831464767456055
teens[n],0.6827493906021118
riper[j],0.6823205351829529
untaught[j],0.6815060973167419
remembrance[n],0.681178629398346
loveless[j],0.6811730265617371
impressionable[j],0.6811193227767944
after-year[n],0.6807323098182678
orphan[v],0.6806361675262451
life-long[j],0.6796055436134338
light-heartedness[n],0.6788380146026611
disillusion[n],0.6786767840385437
thought[n],0.6773753762245178
offspring[n],0.6751733422279358
nostalgia[n],0.6751692891120911
mother[v],0.6734190583229065
mother-love[n],0.6709990501403809
child-life[n],0.6708118319511414
longing[n],0.6697109937667847
recluse[n],0.6687453389167786
tenderer[n],0.6687016487121582
new-born[j],0.6681959629058838
domesticity[n],0.6663365960121155
courtship[n],0.6661116480827332
riper[n],0.6651773452758789
life[n],0.6649072766304016
cherish[v],0.6629717946052551
precocity[n],0.6622515320777893
solace[n],0.6619571447372437
self-forgetful[j],0.6618756651878357
idyllic[j],0.6608795523643494
newborn[j],0.6585754752159119
communing[n],0.6583681702613831
unborn[j],0.6580083966255188
awakening[n],0.6573562026023865
humanize[v],0.6572567820549011
nurse[v],0.6572139859199524
child-like[j],0.656304657459259
prenatal[j],0.6555373072624207
relive[v],0.6554440259933472
love-making[n],0.6552373170852661
boyish[j],0.6541570425033569
retrospection[n],0.6532110571861267
yearning[n],0.6527539491653442
day-dream[n],0.6526419520378113
affection[n],0.6526390910148621
childish[j],0.6523565649986267
hero-worship[n],0.6509487628936768
waywardness[n],0.6492947340011597
child[n],0.6492636203765869
sadden[v],0.648939847946167
rejuvenate[v],0.6484425067901611
tenderness[n],0.6479271054267883
retrospect[n],0.6477530598640442
love-story[n],0.6475876569747925
yearn[v],0.6474827527999878
by-gone[j],0.6474740505218506
adulthood[n],0.6467605233192444
dawning[n],0.6455250978469849
unforgotten[j],0.6454604864120483
long-past[j],0.6453644633293152
world-weary[j],0.6431528925895691
saintly[j],0.6423341631889343
humanness[n],0.6423029899597168
nursling[n],0.6417705416679382
infantine[n],0.6415516138076782
lifetime[n],0.6409354209899902
reawaken[v],0.6408979892730713
evocation[n],0.6407491564750671
brotherliness[n],0.6406944990158081
unloved[j],0.6405584812164307
first-born[j],0.6386923789978027
long[v],0.638690173625946
saddest[j],0.6385738253593445
sorrows[n],0.6384967565536499
sadness[n],0.6378867626190186
motherless[j],0.6371520161628723
all-absorbing[j],0.6364338397979736
instinctive[j],0.6361719369888306
instinct[n],0.6356024146080017
unremembered[j],0.6350188255310059
half-forgotten[j],0.6348419785499573
loving[j],0.6345499753952026
life-story[n],0.6345216035842896
impressible[j],0.6344687342643738
hungering[n],0.6343590021133423
saddening[j],0.6340556740760803
seclusion[n],0.6337050199508667
fellow-being[n],0.633662223815918
lovable[j],0.6323667168617249
infant[n],0.6320939660072327
mood[n],0.6312768459320068
parenthood[n],0.6304223537445068
love-story[j],0.6302065253257751
budding[j],0.6294858455657959
foster[j],0.6292093396186829
foster-mother[n],0.629021406173706
life-companion[n],0.6290066838264465
passionate[j],0.6287979483604431
unchequered[j],0.6287416219711304
vagabondage[n],0.6283742785453796
parental[j],0.6278439164161682
forebear[n],0.6278192400932312
charm[n],0.6277133822441101
pregnant[j],0.6275602579116821
well-spring[n],0.6275217533111572
idealization[n],0.6271658539772034
playfellow[n],0.6263824105262756
child-nature[n],0.6263788938522339
many[v],0.6261672377586365
abiding[j],0.6260285973548889
immaturity[n],0.6257232427597046
solitude[n],0.6255946159362793
self-absorption[n],0.6255078911781311
wanderings[n],0.6255016326904297
youthfulness[n],0.6245033740997314
womanly[j],0.6242514252662659
schoolday[n],0.6239672303199768
unworldliness[n],0.6236079931259155
pure-hearted[j],0.6235193610191345
ante-natal[j],0.6233124732971191
childlike[j],0.6233029365539551
transitoriness[n],0.6228915452957153
enamored[j],0.6223355531692505
spiritualize[v],0.6218705773353577
gaiety[n],0.6217585206031799
widowhood[n],0.6214678883552551
love-passion[n],0.620926558971405
middle-age[j],0.6205663681030273
death-bed[n],0.6205530166625977
outgrow[v],0.6203710436820984
spinsterhood[n],0.6203503608703613
sisterhood[n],0.6199886798858643
home-sickness[n],0.6196807622909546
master-passion[n],0.619583249092102
long-ago[j],0.6191114187240601
antenatal[j],0.6188947558403015
humanities[n],0.6187551021575928
unworldly[j],0.6186167001724243
uncomprehended[j],0.6183969974517822
introspection[n],0.6182814836502075
poignantly[r],0.6176444888114929
childlikeness[n],0.6174753308296204
awaken[n],0.6173081994056702
fascination[n],0.6172443628311157
musing[n],0.6164952516555786
contentedness[n],0.6164214015007019
foreshadowing[n],0.6163443326950073
