gut_dictionary.term,gut_dictionary.score
redistribution[NN],2.0295615307002023e-05
QUINBY[NNP],2.0294376980871256e-05
obediently[RB],2.0293657506122312e-05
NOHL[NNP],2.029118036928726e-05
paint[VBG],2.0287773807583362e-05
quill[NNS],2.0287352526563528e-05
Screw[NNP],2.028548302817313e-05
intone[VBD],2.028189495731229e-05
booklet[NN],2.0280296301013255e-05
ding[NN],2.0279800502380908e-05
Abolitionists[NNPS],2.027702220448471e-05
très[NNS],2.0275961781639026e-05
Reiter[NNP],2.0274953621594108e-05
temper[VB],2.027470969913562e-05
Lewing[NNP],2.027436197577367e-05
vista[NN],2.027384782752041e-05
verify[VBN],2.0272948042659596e-05
delight[VB],2.0272750508259088e-05
philosophic[JJ],2.026609384931729e-05
Chichester[NNP],2.0261312961000696e-05
inventiveness[NN],2.0253460706170134e-05
rinforzando[NN],2.0253357533431654e-05
portal[JJ],2.0252857756828715e-05
Tonempfindungen[NNP],2.0252169235658858e-05
student[JJ],2.0249309072683288e-05
Antony[NNP],2.0248080967677024e-05
dance[VBD],2.0247858414746804e-05
badge[NN],2.024693005933153e-05
forget[VBG],2.0245323846319644e-05
mignon[NN],2.0244347473800406e-05
confess[VBD],2.024434615259352e-05
Auch[NNP],2.024343123456296e-05
over-estimate[VB],2.024297924995437e-05
cough[VBG],2.024180067878797e-05
Soubrette[NNP],2.024057413703245e-05
repeat[VBZ],2.0240503589317043e-05
marvel[VBP],2.0240198621598358e-05
brightest[JJS],2.0239813491006376e-05
music-desk[NNS],2.0239434741322593e-05
SPENCER[NNP],2.023921912195374e-05
shift[VBG],2.0238896929545696e-05
besh[NN],2.0236074349977354e-05
yung[VB],2.0236074349977354e-05
waum[NN],2.0236074349977354e-05
moosh[NN],2.0236074349977354e-05
stamp[VBG],2.0235030942642547e-05
neighborhood[NN],2.0234169227919577e-05
promote[VBG],2.023233327714046e-05
polonaises[NN],2.0231579903529364e-05
Tschudi[NNP],2.0231465408442162e-05
beat[VBD],2.0231196395761514e-05
Arezzo[NNP],2.0224455921960482e-05
merrily[RB],2.0222816193209123e-05
bulk[NN],2.0221793844616157e-05
Goelet[NNP],2.022155593004114e-05
Abbot[NNP],2.0221258131870237e-05
state[VBG],2.0220164759443708e-05
specify[VBN],2.0219678244656717e-05
slumber[NNS],2.021861114890862e-05
sunbeam[NNS],2.021835493350734e-05
PHARYNX[NNP],2.0214432483470904e-05
LARYNX[NNP],2.0214432483470904e-05
garment[NNS],2.0212497150403858e-05
Muris[NNP],2.0211203049875748e-05
Drunk[NNP],2.0211052882611633e-05
Maher[NNP],2.0205941040828792e-05
Verklärung[NNP],2.0205625929455166e-05
captive[JJ],2.020527461879606e-05
firmament[NN],2.020499482744949e-05
Tappement[NNP],2.0203408731082775e-05
Ornithoparcus[NNP],2.0203408731082775e-05
arbeau[NN],2.0203408731082775e-05
Threeman[NNP],2.0203408731082775e-05
forty-minute[JJ],2.0200859245418255e-05
solve[VBD],2.0200553403566736e-05
agilit[NN],2.0200320946382853e-05
un_to[JJ],2.0200320946382853e-05
costanza[NN],2.0200320946382853e-05
systematically[RB],2.0195950071231928e-05
extrinsic[JJ],2.0195504544398095e-05
notice[VBD],2.0194287236386938e-05
cuckold[NNS],2.0193836984417105e-05
inward[JJ],2.0192765918092908e-05
Fantasiestücke[NNP],2.019087268505293e-05
missus[NN],2.018935066065609e-05
Jeffrey[NNP],2.0187527436990857e-05
eyelid[NNS],2.0186093788349645e-05
kleine[NN],2.018328001744688e-05
MISSA[NNP],2.018273783379738e-05
Cantor[NNP],2.0180991340147914e-05
kernel[NN],2.017969672326032e-05
tempestuosity[NN],2.017797756383067e-05
incorporealness[NN],2.017797756383067e-05
upstrive[VBG],2.017797756383067e-05
zauberer[NN],2.017797756383067e-05
elevenfold[JJ],2.017797756383067e-05
laboratory[NN],2.0177357892920727e-05
sunny[JJ],2.0175950351357867e-05
wear[VBP],2.0172695157661634e-05
cavalier[JJ],2.0170765702832047e-05
spoil[VBN],2.0170693467048157e-05
veteran[NN],2.017047369652979e-05
Julie[NNP],2.0170008420086363e-05
synonym[NN],2.0168550981678933e-05
markedly[RB],2.0166398861874806e-05
waste[NN],2.0166137811256875e-05
onomatopoetic[JJ],2.0165857152991903e-05
scolding[NN],2.016479483447233e-05
confess[VBP],2.016429803590919e-05
link[NNS],2.0161926614162714e-05
gathering[NNS],2.0161622125092144e-05
Alleengasse[NNP],2.0160684890449523e-05
schwen-ke[JJ],2.0160684890449523e-05
pill[NNS],2.01567115787718e-05
spring[VBZ],2.015662442358353e-05
arthurian[JJ],2.015625282797468e-05
Sametini[NNP],2.0155852600618303e-05
bauer-thibaud[NN],2.0155852600618303e-05
SPIERING[NNP],2.0155852600618303e-05
striving[NNS],2.0153915200867526e-05
Meissonier[NNP],2.0153402481099723e-05
ENGLAND[NNP],2.0152056667679558e-05
unlimited[JJ],2.015094388099375e-05
Bantock[NNP],2.014958286787254e-05
attuned[JJ],2.014658459673021e-05
Coleridge[NNP],2.0142320803937757e-05
invite[VB],2.0142253303538444e-05
subconscious[NN],2.013962429882947e-05
doleful[JJ],2.0134955319736733e-05
mislead[VBG],2.0131738353788907e-05
uphold[VBD],2.013055094357058e-05
mile[NNS],2.0130135145007942e-05
CARE[NNP],2.012877703488374e-05
question[VBN],2.012815067965347e-05
Pierson[NNP],2.012808278332209e-05
cast[VBN],2.012796328397891e-05
Rhinegold[NNP],2.0127056039620822e-05
Haymarket[NNP],2.0124502266523524e-05
flange[NNS],2.01243837376392e-05
presto[JJ],2.0123065309775912e-05
exuberant[JJ],2.0119602447633018e-05
discard[VBN],2.0118085974204118e-05
prone[JJ],2.0117254291598934e-05
prevalence[NN],2.011644837457063e-05
pedagogical[JJ],2.0113230777286958e-05
indignant[JJ],2.0112926603877574e-05
Arbeit[NNP],2.0107964909407243e-05
contribute[VBD],2.010659994985481e-05
exert[VBD],2.0105536551461306e-05
Viola[NNP],2.010417068004042e-05
Parma[NNP],2.010350310160966e-05
occupation[NNS],2.0101356662313578e-05
trumpet-player[NNS],2.0099828236980523e-05
clarinet-player[NNS],2.0099828236980523e-05
bar-rest[NNS],2.0099828236980523e-05
chorus-singers[JJ],2.0099828236980523e-05
deceased[JJ],2.0099585398522234e-05
entrust[VBN],2.009928556812054e-05
dorrit[NN],2.0094813184163786e-05
burning[NN],2.008848890607498e-05
canticle[NNS],2.0088115456387677e-05
hyoid[NN],2.0087710887989424e-05
Herder[NNP],2.008505102732831e-05
limb[NNS],2.008358341401973e-05
forget[VBZ],2.008157420614833e-05
boarder[NNS],2.0077276752941833e-05
Scarpia[NNP],2.007713316195082e-05
wellnigh[JJ],2.0075345875492523e-05
Dando[NNP],2.007507970121281e-05
Czardas[NNPS],2.0074519787594617e-05
suppress[VB],2.007205065132349e-05
Schnaps[NNP],2.0071583220363125e-05
istante[NN],2.007134026583995e-05
destroy[VB],2.0070506313760526e-05
liability[NN],2.0070351010529026e-05
sensibly[RB],2.0064505796511546e-05
EXPOSITION[NNP],2.0062757417226908e-05
connect[VB],2.0062466537693998e-05
fullness[NN],2.0058824227914402e-05
diverse[JJ],2.00557164074333e-05
angry[JJ],2.0054224445926747e-05
guard[VB],2.0050947721653396e-05
choir-room[NN],2.0050808124088307e-05
undecided[JJ],2.0048557076924756e-05
Eugène[NNP],2.0048425408798152e-05
abandon[VBD],2.0046184280538024e-05
Niccolo[NNP],2.0045048036276402e-05
scrawl[NN],2.004257801522807e-05
wheat[NN],2.0034741799381983e-05
dear[NN],2.00322415588821e-05
read[VBN],2.0032151928033753e-05
Tibby[NNP],2.003144537181166e-05
interference[NN],2.0027216141608795e-05
Frontispiece[NNP],2.0023018975020768e-05
Aulide[NNP],2.0022016987638647e-05
Cuckold[NNP],2.0020724442045728e-05
Mersennus[NNP],2.0019331213302403e-05
skew[VB],2.0017539190542754e-05
Ambrosius[NNP],2.0017514041017724e-05
picture[VBN],2.0017366390525014e-05
disguise[VBN],2.0015956689260686e-05
riven[JJ],2.001418983989702e-05
employee[NNS],2.001257020014469e-05
THEE[NNP],2.0011347468764226e-05
resist[VB],2.0010801647802505e-05
ballot-box[NN],2.001069997860796e-05
throw[VBD],2.0009674964003357e-05
vagueness[NN],2.0009371067807145e-05
prey[NN],2.0009023621048467e-05
accentuate[VBN],2.000793206121348e-05
drive[VB],2.0007750624787567e-05
trinity[NN],2.0007503828211878e-05
restatement[NN],2.0006783064454308e-05
bacchanalian[JJ],2.000398551226139e-05
véritables[VBZ],2.0003542542807072e-05
Sanctorale[NNP],2.0003542542807072e-05
Offertories[NNPS],2.0003542542807072e-05
URLING[NNP],2.0003542542807072e-05
CHRISTMAS-TIDE[NNP],2.0003542542807072e-05
WERRENRATH[NNP],2.0002451903359323e-05
enter[VBN],2.000016462552318e-05
Rhapsodies[NNP],2.0000002418377918e-05
recorder[NN],1.999998289580764e-05
SADLER[NNP],1.9998620155979996e-05
Halftone[NNP],1.999643043770988e-05
M'PHERSON[NNP],1.999643043770988e-05
flourish[VB],1.9995690936940302e-05
remove[VBG],1.9995452032589515e-05
TEACHING[NNP],1.999366532939203e-05
ACCEPTING[NNP],1.9993235103214264e-05
intend[VBZ],1.9989644960212486e-05
poorly[RB],1.9989472550371705e-05
induce[VBG],1.998943584800127e-05
alert[JJ],1.998644116975658e-05
homeward[JJ],1.9983431795018904e-05
bravura[FW],1.9982591914011098e-05
leidesdorf[NN],1.998048550682345e-05
Nany[NNP],1.998048550682345e-05
federal[JJ],1.997929387892724e-05
anathema[NN],1.9977977974634234e-05
technician[NN],1.9977374920585096e-05
dove-house[NN],1.997324060147487e-05
resonance-chamber[NN],1.9971268908146712e-05
create[VBN],1.9971067933666317e-05
printer[NN],1.9969701737079264e-05
subtlety[NN],1.99683042113949e-05
nought[JJ],1.9965351350941626e-05
direct[VBD],1.996449697666212e-05
croon[VBZ],1.99634395718604e-05
e-ver[NN],1.9962610574852718e-05
nong[FW],1.9962610574852718e-05
cuneiform[NN],1.9962358821322057e-05
heighten[VBN],1.9961323198488403e-05
terrible[JJ],1.9957849826526406e-05
trill[VB],1.9956608736770484e-05
contrived[JJ],1.9956345307327887e-05
annuity[NN],1.9955072873890924e-05
breath-emission[NN],1.995460312316981e-05
singing-method[NN],1.995460312316981e-05
nerve-centre[NNS],1.9954349035625976e-05
Borodine[NNP],1.995375559225427e-05
blemish[NNS],1.9948610370712868e-05
anticipate[VB],1.9947736957027477e-05
Tivoli[NNP],1.9945647942037836e-05
linger[VB],1.9940976911176125e-05
Namen[NNP],1.993841162332797e-05
stein[NNS],1.9938140851165446e-05
idol[NN],1.9935880191080128e-05
innovator[NN],1.993570251265964e-05
Salisbury[NNP],1.9934252831810195e-05
pianist-composer[NN],1.9929514758961752e-05
Proctor[NNP],1.992857110621443e-05
Proof[NNP],1.992450313494027e-05
magnificently[RB],1.9921111284125277e-05
equal[VB],1.9919083906283136e-05
bard[NN],1.9915860112062422e-05
weakest[JJS],1.991356556871382e-05
salierus[NNS],1.9913391055392943e-05
débutant[NN],1.991298318590064e-05
lost[JJ],1.9912938281382713e-05
Alvary[NNP],1.9912695974128306e-05
scala[NN],1.9912126302325042e-05
accent[VBD],1.991153687283441e-05
Rietz[NNP],1.9911442963672026e-05
cayote[NNS],1.9910576260658103e-05
patient[JJ],1.9909984769172334e-05
hearth[NN],1.9909873943550448e-05
attraction[NNS],1.9908803850971813e-05
clumsy[JJ],1.9905073147644805e-05
Andria[NNP],1.9904977545863695e-05
rend[VB],1.9903791560670304e-05
mock[VBG],1.9903504585731084e-05
ripple[VBG],1.9901193659672684e-05
mimetic[JJ],1.9900738615750067e-05
Gardiner[NNP],1.989797460570425e-05
Opinion[NNP],1.989314334205945e-05
awkwardness[NN],1.9892972478648866e-05
meanly[RB],1.989189524134646e-05
stande[NN],1.989146980060429e-05
tumultuous[JJ],1.9890699343369315e-05
market[NN],1.989048702041974e-05
Wurfel[NNP],1.9890395728499165e-05
Alte[NNP],1.9885137823685387e-05
receptive[JJ],1.988310441303488e-05
smother[VBP],1.9881108663229688e-05
noble[NNS],1.9880440787369813e-05
repeat[NNS],1.9877334820598807e-05
Kircher[NNP],1.9873239274165186e-05
Gallican[NNP],1.98687313423823e-05
suit[NN],1.986794534868638e-05
retain[VBG],1.986721364930569e-05
cease[VBD],1.9865855073667183e-05
tightness[NN],1.9865673490272507e-05
Madrid[NNP],1.9865627378573968e-05
Sechter[NNP],1.986448093210954e-05
forced[JJ],1.986252416046853e-05
Salzungen[NNP],1.986167179989584e-05
dissertation[NN],1.9859325204845465e-05
idiom[NNS],1.985922295203261e-05
refuse[VBZ],1.985814377346742e-05
Giardini[NNP],1.985667750386299e-05
Judith[NNP],1.9853618329037343e-05
Bachmann[NNP],1.9853394431033226e-05
node[NNS],1.985338658180849e-05
lit-tle[JJ],1.9850514541623638e-05
longest[JJS],1.9848959097631332e-05
blame[NN],1.9845872242289288e-05
Aller[NNP],1.984516234627629e-05
bizarre[JJ],1.9845077123515054e-05
Hospital[NNP],1.9844919079237997e-05
PRESS[NNP],1.984476605906361e-05
SYMPHONY[NNP],1.9844214694952597e-05
Pierce[NNP],1.9842735276644743e-05
bridge[NNS],1.984134532347847e-05
register[VB],1.9838010382028765e-05
needful[JJ],1.9837898078652572e-05
Saltarello[NNP],1.9837692922736483e-05
denomination[NN],1.9835196273803555e-05
haunt[VBG],1.9834627148915472e-05
Lablache[NNP],1.9833743408200363e-05
courteous[JJ],1.983242421656324e-05
speedily[RB],1.9829269472740494e-05
innocent[JJ],1.9828493227907617e-05
exhale[VBG],1.9826736720836103e-05
brethren[NNS],1.9820431941258297e-05
vice-versa[NN],1.981589971051787e-05
Chloe[NNP],1.9812773762197953e-05
forest[NNS],1.98100417324708e-05
sincerest[JJS],1.9809854459958378e-05
Maurin[NNP],1.9807251638767097e-05
master[VBD],1.980456992187068e-05
saucy[JJ],1.9800506684479245e-05
carry[VB],1.9799649187546203e-05
loftier[NN],1.979906817174365e-05
forsake[VB],1.9798679731788077e-05
Zywny[NNP],1.97947869074119e-05
Lenau[NNP],1.9794591156850357e-05
animato[JJ],1.979419459446603e-05
STOJOWSKI[NNP],1.9793856262955283e-05
following[JJ],1.9792967217553048e-05
educator[NN],1.979085938730501e-05
visitor[NNS],1.9788452337736787e-05
Thirds[NNPS],1.9787542032645353e-05
untouched[JJ],1.9787482671250433e-05
Commemoration[NNP],1.9787362642041256e-05
Maitres[NNP],1.97869567833548e-05
Lombards[NNP],1.9785627563312512e-05
choir-singing[NN],1.9784290917876132e-05
relax[VBD],1.9784222620999816e-05
EXERCISES[NNP],1.9783175228086703e-05
race[NNS],1.97807461256232e-05
buzz[VBG],1.977665180221748e-05
antecedent[JJ],1.977643901959696e-05
individualism[NN],1.9773042539068014e-05
liszt[NNS],1.9770666446376474e-05
outburst[NN],1.9770283433451963e-05
spot[NN],1.976907613628588e-05
Eliza[NNP],1.976907058497316e-05
injustice[NN],1.9768939819375736e-05
analysis[NNS],1.9767563799043488e-05
Nete[NNP],1.976361330794946e-05
enjoyable[JJ],1.9761301343341877e-05
rustling[NN],1.9760722300419427e-05
guilty[JJ],1.9758094285513824e-05
equalize[VBG],1.9756191702106306e-05
extemporization[NN],1.9756128044865867e-05
associate[VB],1.9754305664754376e-05
broaden[VB],1.975382276078292e-05
well-tuned[JJ],1.9753626609772108e-05
turn[VBG],1.975152125322386e-05
pinched[JJ],1.975146821254302e-05
overwork[NN],1.9750509969098386e-05
regulate[VBP],1.975005222240412e-05
Carus[NNP],1.974927867983078e-05
Kitton[NNP],1.9749116211265173e-05
pilgrim[NNS],1.9747969602088275e-05
enclose[VB],1.9742466575050685e-05
plad[NN],1.9742028596090477e-05
Rich[NNP],1.9741470404556822e-05
test[VBG],1.9740779193490025e-05
glockenspiel[NN],1.973940952865785e-05
unconstrainedly[RB],1.9737833171404716e-05
wrisberg[NN],1.9736656368463713e-05
Cervus[NNP],1.973535841188022e-05
Roncole[NNP],1.973438581387864e-05
adjacent[JJ],1.9731972063624223e-05
smoke-house[FW],1.972990817284373e-05
leaven[NNS],1.972990817284373e-05
preach[VBG],1.972980103218119e-05
promise[VBZ],1.9728641552149328e-05
Clavicin[NNP],1.972702788905253e-05
heart-expression[NN],1.972702788905253e-05
tone-listening[JJ],1.972702788905253e-05
struggle[VBG],1.972667628072633e-05
victim[NN],1.9721460733380467e-05
three-four[CD],1.9721453721044036e-05
soglio[FW],1.972125006521431e-05
vincer[FW],1.972125006521431e-05
rapace[NN],1.972125006521431e-05
sleep[VBG],1.972095590748548e-05
xvii[NN],1.9719964109783397e-05
Information[NNP],1.9718330606970057e-05
bulwark[VBZ],1.971798889227931e-05
kash[FW],1.971798889227931e-05
Colportage[NNP],1.971798889227931e-05
Orchestral[NNP],1.971725208093534e-05
intonation[NNS],1.9715344648326907e-05
violoncello-player[NN],1.9714928488829937e-05
trite[JJ],1.9711928205662778e-05
Bilse[NNP],1.9709243787555922e-05
charmin[NN],1.970477994700096e-05
gaelic[JJ],1.970360317128541e-05
Helena[NNP],1.9702781172054836e-05
arytenoideus[NN],1.9702322810973443e-05
Florestan[NNP],1.9701523019007803e-05
Rhapsodies[NNPS],1.9700087551688008e-05
mutual[JJ],1.9697116468373697e-05
Oginski[NNP],1.9690852867253135e-05
feebly[RB],1.9687734380772153e-05
disclose[VB],1.968706271326793e-05
press[VBP],1.968681423578313e-05
Magyar[NNP],1.9681647225058907e-05
Kern[NNP],1.9681247087100736e-05
epic[NNS],1.967571165199918e-05
thyro-arytenoid[NNS],1.9673698766680528e-05
Orth[NNP],1.967317088713616e-05
assert[VBN],1.9672196290140596e-05
transport[VBN],1.9670946772592382e-05
eighteenth-century[JJ],1.966918662262695e-05
liberal[JJ],1.9667547496818555e-05
Boethius[NNP],1.966744083416292e-05
Ehrlich[NNP],1.9666668255854628e-05
ventricle[NN],1.966419461422636e-05
owing[NN],1.9662306836031788e-05
whisper[VBG],1.9662169611676137e-05
issue[VBN],1.9662109939688313e-05
disturb[VB],1.9659993106348435e-05
SYMPHONIC[NNP],1.9657542673538053e-05
Drechsler[NNP],1.965625674994023e-05
Affectation[NNP],1.965582907089755e-05
dislike[NN],1.9655441715628386e-05
Valkyrie[NNP],1.965023604905883e-05
Stanfell[NNP],1.9650150470567304e-05
silvery[JJ],1.9650015617570086e-05
diaphragmatic[NN],1.964873631171617e-05
stem[VBZ],1.9647668704032265e-05
Coppelia[NNP],1.964715883716224e-05
PLACING[NNP],1.964576678688682e-05
Kinder[NNP],1.9644190784175903e-05
amaze[VBN],1.9643313852031252e-05
misconception[NN],1.9643027620879828e-05
nigh[JJ],1.964154533030658e-05
qu'on[NN],1.963831286236562e-05
married[JJ],1.9637416289181016e-05
facility[NNS],1.9636394997377884e-05
approximative[JJ],1.9633824183260448e-05
Blimber[NNP],1.9632682207693444e-05
spread[NN],1.963086752258171e-05
examine[VBG],1.9630651782447187e-05
desirability[NN],1.9630553383257468e-05
Westlake[NNP],1.962844445564253e-05
cosmopolitan[JJ],1.962708015887113e-05
berceuse[NN],1.9626694929938062e-05
strain[VBN],1.962626888503258e-05
GUTENBERG[NNP],1.962566780732171e-05
replacement[NN],1.962566780732171e-05
vouchsafe[VB],1.9622677161385392e-05
fund[NNS],1.962228555098688e-05
stand[VBG],1.9619368869628398e-05
valley[NN],1.961851145929426e-05
descendant[NN],1.9616716016905973e-05
Bruce[NNP],1.9615639169298737e-05
erroneously[RB],1.9615531496666256e-05
snow[NN],1.9612904119640013e-05
Serail[NNP],1.9609554609729803e-05
disturbance[NN],1.960948114191233e-05
ventricle[NNS],1.960856897798162e-05
heaven-rescued[JJ],1.9606487506416283e-05
tailor[FW],1.9606487506416283e-05
contain[VBG],1.9606391406273493e-05
LICHNOWSKY[NNP],1.9605253483401356e-05
unreservedly[RB],1.9605081723923828e-05
firm[JJ],1.960426092731288e-05
Klein[NNP],1.9601203907613377e-05
respond[VBD],1.9600448054160643e-05
dispute[NN],1.9598654023523406e-05
Hymns[NNPS],1.959764137848014e-05
ill-tuned[JJ],1.959709579314316e-05
Week[NNP],1.9596642604754395e-05
preponderance[NN],1.9596334686375145e-05
Paternoster[NNP],1.9595830997698192e-05
Thurio[NNP],1.959239876497453e-05
Guetta[NNP],1.9591833771214498e-05
chat[VBZ],1.9589021044997903e-05
arrive[VBG],1.9585986796888445e-05
self-taught[JJ],1.9585653733552907e-05
Haul[NNP],1.9579874963422356e-05
confectionary[NN],1.9579736856295944e-05
spare[VB],1.9579502404931886e-05
tone-effect[NN],1.9579334588175786e-05
thèmes[FW],1.9579334588175786e-05
untransposed[JJ],1.9579334588175786e-05
southlander[NN],1.9579334588175786e-05
march-rhythm[NN],1.9579334588175786e-05
D-minor[NNP],1.9579334588175786e-05
tone-speech[NN],1.9579334588175786e-05
MASS[NNP],1.9578899599738243e-05
Reliques[NNP],1.957877532093055e-05
antiquated[JJ],1.9576535550314572e-05
apprise[VB],1.957648061317889e-05
refuse[VBN],1.957507396357845e-05
post[VBN],1.9574607695987833e-05
Stirling[NNP],1.957445842408536e-05
Graupner[NNP],1.9572546353810218e-05
Sterkel[NNP],1.957133176488889e-05
lifeless[JJ],1.9570162941772275e-05
Dickinson[NNP],1.9569492945667685e-05
current[NN],1.956605463327824e-05
influence[VB],1.9565766338113233e-05
industriously[RB],1.956572174964401e-05
original[NNS],1.9563362345193084e-05
basis[NNS],1.956223359536014e-05
murmur[VBG],1.9562196463037865e-05
Equal[NNP],1.9560789936576528e-05
spirituel[NNS],1.956016701254525e-05
prithee[VBP],1.95595944027246e-05
somehow[RB],1.9559377668686425e-05
Yorkshire[NNP],1.9555169136482396e-05
Lavignac[NNP],1.9552275621875104e-05
protect[VB],1.9551390651504546e-05
Artot[NNP],1.9551138996292137e-05
bill[NNS],1.954986143160808e-05
tight[JJ],1.9542859487910544e-05
Contemporary[NNP],1.9542853283572343e-05
EXPIRATION[NNP],1.954227625578606e-05
offence[NN],1.9541701578776517e-05
ZACH[NNP],1.9540286062599806e-05
trope[NNS],1.9537005135435777e-05
concede[VBD],1.953589676366101e-05
unprepared[JJ],1.9533791873144982e-05
compression[NN],1.9533181218660416e-05
MELODY[NNP],1.952996181225417e-05
ember-day[JJ],1.9529138458935773e-05
Kienle[NNP],1.9529138458935773e-05
diesque[JJ],1.9529138458935773e-05
round[VBD],1.9526566010141777e-05
desert[NN],1.9524695816321175e-05
acme[NN],1.9520632275736826e-05
visitor[NN],1.951871105554132e-05
twirl[NNS],1.9517710173288008e-05
Netherlands[NNP],1.951607074810907e-05
Capulet[NNP],1.951603090425643e-05
home-key[NN],1.9515378858199026e-05
Symphonique[NNP],1.951470138226983e-05
annoyance[NNS],1.9513338562936906e-05
Rappoldi[NNP],1.9510353525706635e-05
myriad[JJ],1.950953566188131e-05
Ella[NNP],1.9509267532063142e-05
first-rate[JJ],1.950548871103197e-05
unexpectedly[RB],1.9500340326834466e-05
kaun[NN],1.9496701663334583e-05
forgetful[VB],1.9496701663334583e-05
shug[NN],1.9496701663334583e-05
e-ven[NN],1.9496701663334583e-05
goon[VBP],1.9496701663334583e-05
suppleness[NN],1.94907181173835e-05
relaxing[NN],1.9489574082434506e-05
consistently[RB],1.9489561221290018e-05
substitute[VBZ],1.9489424125670798e-05
exempt[JJ],1.9486855452200474e-05
Epilogue[NNP],1.9485927388544526e-05
TERESA[NNP],1.948236512889612e-05
commendable[JJ],1.9480515365346485e-05
topsail[NN],1.9476721680038172e-05
pish[NN],1.9475912890076753e-05
Niem[NNP],1.9475674086618436e-05
tuning-up[JJ],1.947497482488592e-05
nearest[JJS],1.947455167415002e-05
Geist[NNP],1.9473328988425178e-05
Purge[NNP],1.9469256117495602e-05
indirect[JJ],1.946603566550553e-05
intrinsically[RB],1.946330945058396e-05
Tucket[NNP],1.9462512541897397e-05
Charlie[NNP],1.945983642965242e-05
Fisher[NNP],1.9459349642156093e-05
evince[VBD],1.94581459050944e-05
PGDP[NNP],1.945737180513554e-05
future[NN],1.9454810372280805e-05
rose[NNS],1.945398608615181e-05
interpolation[NN],1.945355631534488e-05
youpy[NN],1.9453016300510138e-05
lapse[NN],1.9450940792298132e-05
benefit[NNS],1.945012377623215e-05
magical[JJ],1.9449550813465005e-05
obviate[VB],1.9439884223115305e-05
over-exertion[NN],1.9439324043961817e-05
DONNA[NNP],1.9438892873266008e-05
Jongleurs[NNPS],1.9438341504546883e-05
typographical[JJ],1.9436366273865494e-05
acceptable[JJ],1.9435598662812624e-05
impersonate[VB],1.943442303542296e-05
Clarence[NNP],1.943402963283526e-05
interview[NNS],1.9433552565241828e-05
twenty-seven[CD],1.9430283674897627e-05
Semitones[NNP],1.9426943728670298e-05
Sifacio[NNP],1.9426943728670298e-05
Trillo-Mordente[NNP],1.9426943728670298e-05
Buzzolini[NNP],1.9426943728670298e-05
Sternberg[NNP],1.942548464497731e-05
battle[NNS],1.942307711378215e-05
heredity[NN],1.9422463274886516e-05
Octet[NNP],1.9421013972081595e-05
obligation[NN],1.9420717877344057e-05
spread[VBZ],1.9420104426241085e-05
dove[NN],1.9417940052995848e-05
projection[NNS],1.94146531068909e-05
unquestionable[JJ],1.9413012163966115e-05
imperfectly[RB],1.941256051038312e-05
possess[VBD],1.941247181835552e-05
informal[JJ],1.9412312306807666e-05
realm[NNS],1.941053764081862e-05
joke[NNS],1.9409704516998847e-05
REINALD[NNP],1.9409016446810656e-05
hang[VBP],1.940251691420063e-05
savage[NNS],1.9402313561591332e-05
tinge[NN],1.9400127165595264e-05
Gerber[NNP],1.939883830884434e-05
faithfulness[NN],1.9398402921544948e-05
chant[VBD],1.9396387056191868e-05
KREISLER[NNP],1.939535882021284e-05
pretension[NN],1.9394060693627872e-05
size[NNS],1.9393065664403326e-05
Lekeu[NNP],1.939288938791261e-05
seclusion[NN],1.9392253596710404e-05
modify[VBG],1.938569560480288e-05
sinus[NN],1.938550955534621e-05
attribute[VBD],1.9385478551157247e-05
affect[VBP],1.938473976412898e-05
eradicate[VB],1.9383349357502146e-05
Players[NNPS],1.937985315847664e-05
grey[JJ],1.9376507093084044e-05
MOWER[NNP],1.9376363306521195e-05
mould[VB],1.9376282538054366e-05
marvellously[RB],1.9375167265626812e-05
prairie[NNS],1.9375165025348665e-05
phantom[NNS],1.9373915789543153e-05
perspective[NN],1.9373253430299694e-05
Senaill[NNP],1.9372549663294966e-05
Anêt[NNP],1.9372549663294966e-05
Besekirskij[NNP],1.9372549663294966e-05
resemble[VBP],1.9370467065562485e-05
rigorous[JJ],1.9370353006434277e-05
Nativity[NNP],1.9369734536833532e-05
hapless[JJ],1.9369513731547598e-05
share[VB],1.9368542468760028e-05
somebody[NN],1.9367419335298553e-05
million[CD],1.9364629886861768e-05
vivify[VBZ],1.936351600634312e-05
liver[NN],1.9362832646670835e-05
Recio[NNP],1.9362452840071117e-05
peal[NNS],1.9358119268171467e-05
attach[VBD],1.9358092981630845e-05
hope[VBG],1.935748333364686e-05
splendour[NN],1.9356719725201162e-05
Alps[NNP],1.935662988689357e-05
root[NNS],1.935244181752655e-05
frigate[NN],1.9352189057986555e-05
mingle[VBN],1.9349850468855663e-05
profundo[NN],1.9346379216140685e-05
ceremonial[JJ],1.9346339041306847e-05
displease[VBG],1.9344366664419133e-05
teutonic[JJ],1.934247172705958e-05
feast[NN],1.9341744223855255e-05
dost[FW],1.934117155784871e-05
testament[NN],1.9340796035609193e-05
cleaver[NNS],1.934045807169604e-05
beware[VB],1.9339105265099062e-05
appropriately[RB],1.9339058349595628e-05
presentation[NNS],1.9338065438657287e-05
eighth[NNS],1.9336747721649665e-05
profitably[RB],1.9334489148596815e-05
substantial[JJ],1.9333951783296175e-05
Thackeray[NNP],1.933011051230943e-05
ravis[FW],1.9329820654169804e-05
désespoir[NNP],1.9329820654169804e-05
