MULIFE.txt,0,2701,69,N,-,-1,-1
MULIFE.txt,47,2732,69,N,-,-1,-1
MULIFE.txt,112,2770,69,N,-,-1,-1
MULIFE.txt,133,2786,69,N,-,-1,-1
MULIFE.txt,151,2795,69,N,-,-1,-1
MULIFE.txt,227,2818,69,N,-,-1,-1
MULIFE.txt,409,2827,69,N,-,-1,-1
MULIFE.txt,436,2843,69,N,-,-1,-1
MULIFE.txt,549,2845,69,N,-,-1,-1
MULIFE.txt,791,2856,69,N,-,-1,-1
MULIFE.txt,804,2891,69,N,-,-1,-1
MULIFE.txt,1457,2923,69,N,-,-1,-1
MULIFE.txt,1476,2968,69,N,-,-1,-1
MULIFE.txt,1499,2994,69,N,-,-1,-1
MULIFE.txt,1512,3008,69,N,-,-1,-1
MULIFE.txt,1522,3010,69,N,-,-1,-1
MULIFE.txt,1534,3019,69,N,-,-1,-1
MULIFE.txt,1563,3047,69,N,-,-1,-1
MULIFE.txt,1573,3065,69,N,-,-1,-1
MULIFE.txt,1585,3074,69,N,-,-1,-1
MULIFE.txt,1605,3097,69,N,-,-1,-1
MULIFE.txt,1635,3137,69,N,-,-1,-1
MULIFE.txt,1657,3155,69,N,-,-1,-1
MULIFE.txt,1694,3166,69,N,-,-1,-1
MULIFE.txt,1705,3177,69,N,-,-1,-1
MULIFE.txt,1712,3218,69,N,-,-1,-1
MULIFE.txt,1754,3228,69,N,-,-1,-1
MULIFE.txt,1785,3255,69,N,-,-1,-1
MULIFE.txt,1802,3278,69,N,-,-1,-1
MULIFE.txt,1811,3299,69,N,-,-1,-1
MULIFE.txt,1840,3300,69,N,-,-1,-1
MULIFE.txt,1875,3302,69,N,-,-1,-1
MULIFE.txt,1900,3304,69,N,-,-1,-1
MULIFE.txt,1930,3313,69,N,-,-1,-1
MULIFE.txt,1954,3328,69,N,-,-1,-1
MULIFE.txt,1977,3337,69,N,-,-1,-1
MULIFE.txt,2009,3366,69,N,-,-1,-1
MULIFE.txt,2011,3405,69,N,-,-1,-1
MULIFE.txt,2032,3442,69,N,-,-1,-1
