GLOVER.txt,0,1301,1301,10,N,N,-,-1,-1
GLOVER.txt,1302,3994,2692,10,N,N,-,-1,-1
GLOVER.txt,3995,11467,7472,10,Y,N,-,-1,-1
GLOVER.txt,11468,16363,4895,10,N,N,-,-1,-1
GLOVER.txt,16364,18754,2390,10,N,N,-,-1,-1
GLOVER.txt,18757,20786,2029,10,Y,N,-,-1,-1
GLOVER.txt,20789,22790,2001,10,N,N,-,-1,-1
GLOVER.txt,22791,24428,1637,10,N,N,-,-1,-1
GLOVER.txt,24429,25726,1297,10,N,N,-,-1,-1
GLOVER.txt,25731,27271,1540,10,N,N,-,-1,-1
GLOVER.txt,27272,29377,2105,10,N,N,-,-1,-1
GLOVER.txt,29378,31921,2543,10,N,N,-,-1,-1
GLOVER.txt,31922,33372,1450,10,N,N,-,-1,-1
GLOVER.txt,33373,35169,1796,10,N,N,-,-1,-1
GLOVER.txt,35171,36684,1513,10,N,N,-,-1,-1
GLOVER.txt,36685,38824,2139,10,N,N,-,-1,-1
GLOVER.txt,38825,40559,1734,10,N,N,-,-1,-1
GLOVER.txt,40560,42834,2274,10,N,N,-,-1,-1
GLOVER.txt,42834,44368,1534,10,N,N,-,-1,-1
GLOVER.txt,44369,45108,739,10,N,N,-,-1,-1
GLOVER.txt,45109,45973,864,10,N,N,-,-1,-1
GLOVER.txt,45974,46321,347,10,N,N,-,-1,-1
GLOVER.txt,46322,46931,609,10,N,N,-,-1,-1
GLOVER.txt,46932,47632,700,10,N,N,-,-1,-1
GLOVER.txt,47633,49516,1883,10,N,N,-,-1,-1
GLOVER.txt,49517,51487,1970,10,N,N,-,-1,-1
GLOVER.txt,51490,52905,1415,10,N,N,-,-1,-1
GLOVER.txt,52906,54018,1112,10,N,N,-,-1,-1
GLOVER.txt,54019,54679,660,10,N,N,-,-1,-1
GLOVER.txt,54680,56585,1905,10,N,N,-,-1,-1
GLOVER.txt,56586,58108,1522,10,N,N,-,-1,-1
GLOVER.txt,58109,59931,1822,10,N,N,-,-1,-1
GLOVER.txt,59934,62385,2451,10,N,N,-,-1,-1
GLOVER.txt,62388,64142,1754,10,N,N,-,-1,-1
GLOVER.txt,64143,65652,1509,10,N,N,-,-1,-1
GLOVER.txt,65653,67838,2185,10,N,N,-,-1,-1
GLOVER.txt,67839,69760,1921,10,N,N,-,-1,-1
GLOVER.txt,69761,72139,2378,10,N,N,-,-1,-1
GLOVER.txt,72142,74651,2509,10,N,N,-,-1,-1
GLOVER.txt,74654,76383,1729,10,N,N,-,-1,-1
GLOVER.txt,76384,78666,2282,10,N,N,-,-1,-1
GLOVER.txt,78667,81497,2830,10,N,N,-,-1,-1
GLOVER.txt,81500,83739,2239,10,N,N,-,-1,-1
GLOVER.txt,83740,86480,2740,10,N,N,-,-1,-1
GLOVER.txt,86481,88226,1745,10,N,N,-,-1,-1
GLOVER.txt,88227,89144,917,10,N,N,-,-1,-1
GLOVER.txt,89144,90339,1195,10,N,N,-,-1,-1
GLOVER.txt,90340,93266,2926,10,N,N,-,-1,-1
GLOVER.txt,93267,94525,1258,10,N,N,-,-1,-1
GLOVER.txt,94526,96552,2026,10,Y,N,-,-1,-1
GLOVER.txt,96554,98325,1771,10,N,N,-,-1,-1
GLOVER.txt,98326,100433,2107,10,N,N,-,-1,-1
GLOVER.txt,100434,101615,1181,10,N,N,-,-1,-1
GLOVER.txt,101616,102765,1149,10,N,N,-,-1,-1
GLOVER.txt,102768,104972,2204,10,N,N,-,-1,-1
GLOVER.txt,104975,107082,2107,10,N,Y,1436867017136,105674,106651
GLOVER.txt,107083,109242,2159,10,N,N,-,-1,-1
GLOVER.txt,109243,110511,1268,10,N,N,-,-1,-1
GLOVER.txt,110514,112511,1997,10,Y,N,-,-1,-1
GLOVER.txt,112513,113817,1304,10,N,N,-,-1,-1
GLOVER.txt,113818,115452,1634,10,N,N,-,-1,-1
GLOVER.txt,115455,117354,1899,10,N,N,-,-1,-1
GLOVER.txt,117357,118847,1490,10,Y,N,-,-1,-1
GLOVER.txt,118850,120141,1291,10,Y,N,-,-1,-1
GLOVER.txt,120144,121872,1728,10,Y,Y,1437028092146,121457,123204
GLOVER.txt,121873,123497,1624,10,N,Y,1437028092146,121457,123204
GLOVER.txt,123502,125433,1931,10,N,N,-,-1,-1
GLOVER.txt,125434,126669,1235,10,N,N,-,-1,-1
GLOVER.txt,126670,127977,1307,10,N,N,-,-1,-1
GLOVER.txt,127978,130778,2800,10,N,N,-,-1,-1
GLOVER.txt,130779,132228,1449,10,N,N,-,-1,-1
GLOVER.txt,132229,134743,2514,10,N,N,-,-1,-1
GLOVER.txt,134744,136706,1962,10,N,N,-,-1,-1
GLOVER.txt,136708,138576,1868,10,N,N,-,-1,-1
GLOVER.txt,138577,139529,952,10,N,N,-,-1,-1
GLOVER.txt,139530,140141,611,10,N,N,-,-1,-1
GLOVER.txt,140142,141669,1527,10,N,N,-,-1,-1
GLOVER.txt,141670,143963,2293,10,N,N,-,-1,-1
GLOVER.txt,143964,145863,1899,10,N,N,-,-1,-1
GLOVER.txt,145864,146650,786,10,N,N,-,-1,-1
GLOVER.txt,146651,147346,695,10,N,N,-,-1,-1
GLOVER.txt,147347,148185,838,10,N,N,-,-1,-1
GLOVER.txt,148186,149227,1041,10,N,N,-,-1,-1
GLOVER.txt,149229,150116,887,10,N,N,-,-1,-1
GLOVER.txt,150117,150971,854,10,N,N,-,-1,-1
GLOVER.txt,150973,152510,1537,10,N,Y,1437470299748,152207,152889
GLOVER.txt,152511,153400,889,10,N,Y,1437470299748,152207,152889
GLOVER.txt,153401,154241,840,10,N,N,-,-1,-1
GLOVER.txt,154243,156573,2330,10,N,N,-,-1,-1
GLOVER.txt,156576,158980,2404,10,Y,N,-,-1,-1
GLOVER.txt,158981,160267,1286,10,N,N,-,-1,-1
GLOVER.txt,160268,162023,1755,10,N,N,-,-1,-1
GLOVER.txt,162025,163926,1901,10,N,N,-,-1,-1
GLOVER.txt,163929,166069,2140,10,N,N,-,-1,-1
GLOVER.txt,166072,167609,1537,10,N,N,-,-1,-1
