1462038377036,heat-gutenberg-00003-20,1
1462038377036,heat-gutenberg2-00003-20,1
1462038377036,heat-gutenberg2-00004-20,1
1462038377036,heat-gutenberg2-00005-20,1
1462038377036,heat-gutenberg2-00007-20,1
1462038377036,heat-gutenberg2-0001-20,1
1462038377036,rf--le-neg--all,1
1462038377036,rf--le-neg--eall,1
1462038377036,rf--le-neg--gut10k,1
1462038377036,rf--le-neg--gut5k,1
1462038377036,rf--le-neg--le10k,1
1462038377036,rf--le-neg--le1k,1
1462038377036,rf--le-neg--le5k,1
1462038377036,rf--le-neg--lev,1
1462038377036,rf--le-neg--tall,1
1462038377036,rf--le-red--le,1
1462038377036,rf--le-reu--all,1
1462038377036,rf--le-reu--le,1
1462038377036,rf--le-reu-red--le,1
1462038377036,rf--le-reu-red--le10k,1
1438264789808,heat-gutenberg-00003-20,1
1438264789808,heat-gutenberg-00003,1
1438264789808,heat-gutenberg2-00003-20,1
1438264789808,heat-gutenberg2-00004-20,1
1438264789808,heat-gutenberg2-00005-20,1
1438264789808,heat-gutenberg2-00007-20,1
1438264789808,heat-gutenberg2-0001-20,1
1438264789808,rf--le-neg--all,1
1438264789808,rf--le-neg--eall,1
1438264789808,rf--le-neg--gut10k,1
1438264789808,rf--le-neg--gut5k,1
1438264789808,rf--le-neg--le10k,1
1438264789808,rf--le-neg--le1k,1
1438264789808,rf--le-neg--le5k,1
1438264789808,rf--le-neg--lev,1
1438264789808,rf--le-neg--tall,1
1438264789808,rf--le-red--le,1
1438264789808,rf--le-reu--all,1
1438264789808,rf--le-reu--le,1
1438264789808,rf--le-reu-red--le,1
1438264789808,rf--le-reu-red--le10k,1
1448921825553,heat-gutenberg-00003-20,1
1448921825553,heat-gutenberg-00003,1
1448921825553,heat-gutenberg2-00003-20,1
1448921825553,heat-gutenberg2-00004-20,1
1448921825553,heat-gutenberg2-00005-20,1
1448921825553,heat-gutenberg2-00007-20,1
1448921825553,heat-gutenberg2-0001-20,1
1448921825553,rf--le-neg--all,1
1448921825553,rf--le-neg--eall,1
1448921825553,rf--le-neg--gut10k,1
1448921825553,rf--le-neg--gut5k,1
1448921825553,rf--le-neg--le10k-f10t10s10,1
1448921825553,rf--le-neg--le10k-f5t5s5,1
1448921825553,rf--le-neg--le10k,1
1448921825553,rf--le-neg--le1k,1
1448921825553,rf--le-neg--le5k,1
1448921825553,rf--le-neg--lev,1
1448921825553,rf--le-neg--tall,1
1448921825553,rf--le-red--le,1
1448921825553,rf--le-reu--all,1
1448921825553,rf--le-reu--le,1
1448921825553,rf--le-reu-red--le,1
1448921825553,rf--le-reu-red--le10k,1
1446648733643,heat-gutenberg-00003-20,1
1446648733643,heat-gutenberg-00003,1
1446648733643,heat-gutenberg2-00003-20,1
1446648733643,heat-gutenberg2-00004-20,1
1446648733643,heat-gutenberg2-00005-20,1
1446648733643,heat-gutenberg2-00007-20,1
1446648733643,heat-gutenberg2-0001-20,1
1446648733643,rf--le-neg--all,1
1446648733643,rf--le-neg--eall,1
1446648733643,rf--le-neg--gut10k,1
1446648733643,rf--le-neg--gut5k,1
1446648733643,rf--le-neg--le10k-f10t10s10,1
1446648733643,rf--le-neg--le10k-f5t5s5,1
1446648733643,rf--le-neg--le10k,1
1446648733643,rf--le-neg--le1k,1
1446648733643,rf--le-neg--le5k,1
1446648733643,rf--le-neg--lev,1
1446648733643,rf--le-neg--tall,1
1446648733643,rf--le-red--le,1
1446648733643,rf--le-reu--all,1
1446648733643,rf--le-reu--le,1
1446648733643,rf--le-reu-red--le,1
1446648733643,rf--le-reu-red--le10k,1
1438527366609,heat-gutenberg-00003-20,1
1438527366609,heat-gutenberg-00003,1
1438527366609,heat-gutenberg2-00003-20,1
1438527366609,heat-gutenberg2-00004-20,1
1438527366609,heat-gutenberg2-00005-20,1
1438527366609,heat-gutenberg2-00007-20,1
1438527366609,heat-gutenberg2-0001-20,1
1438527366609,rf--le-neg--all,1
1438527366609,rf--le-neg--eall,1
1438527366609,rf--le-neg--gut10k,1
1438527366609,rf--le-neg--gut5k,1
1438527366609,rf--le-neg--le10k-f10t10s10,1
1438527366609,rf--le-neg--le10k,1
1438527366609,rf--le-neg--le1k,1
1438527366609,rf--le-neg--le5k,1
1438527366609,rf--le-neg--lev,1
1438527366609,rf--le-neg--tall,1
1438527366609,rf--le-red--le,1
1438527366609,rf--le-reu--all,1
1438527366609,rf--le-reu--le,1
1438527366609,rf--le-reu-red--le,1
1438527366609,rf--le-reu-red--le10k,1
1436433150618,heat-gutenberg-00003-20,1
1436433150618,heat-gutenberg2-00003-20,1
1436433150618,heat-gutenberg2-00004-20,1
1436433150618,heat-gutenberg2-00005-20,1
1436433150618,heat-gutenberg2-00007-20,1
1436433150618,heat-gutenberg2-0001-20,1
1436433150618,rf--le-neg--all,1
1436433150618,rf--le-neg--eall,1
1436433150618,rf--le-neg--gut10k,1
1436433150618,rf--le-neg--gut5k,1
1436433150618,rf--le-neg--le10k,1
1436433150618,rf--le-neg--le1k,1
1436433150618,rf--le-neg--le5k,1
1436433150618,rf--le-neg--lev,1
1436433150618,rf--le-neg--tall,1
1436433150618,rf--le-red--le,1
1436433150618,rf--le-reu--all,1
1436433150618,rf--le-reu--le,1
1436433150618,rf--le-reu-red--le,1
1436433150618,rf--le-reu-red--le10k,1
1453050717776,heat-gutenberg-00003-20,1
1453050717776,heat-gutenberg-00003,1
1453050717776,heat-gutenberg2-00003-20,1
1453050717776,heat-gutenberg2-00004-20,1
1453050717776,heat-gutenberg2-00005-20,1
1453050717776,heat-gutenberg2-00007-20,1
1453050717776,heat-gutenberg2-0001-20,1
1453050717776,rf--le-neg--all,1
1453050717776,rf--le-neg--eall,1
1453050717776,rf--le-neg--gut10k,1
1453050717776,rf--le-neg--gut5k,1
1453050717776,rf--le-neg--le10k,1
1453050717776,rf--le-neg--le1k,1
1453050717776,rf--le-neg--le5k,1
1453050717776,rf--le-neg--lev,1
1453050717776,rf--le-neg--tall,1
1453050717776,rf--le-red--le,1
1453050717776,rf--le-reu--all,1
1453050717776,rf--le-reu--le,1
1453050717776,rf--le-reu-red--le,1
1453050717776,rf--le-reu-red--le10k,1
1445966177296,heat-gutenberg-00003-20,1
1445966177296,heat-gutenberg-00003,1
1445966177296,heat-gutenberg2-00003-20,1
1445966177296,heat-gutenberg2-00004-20,1
1445966177296,heat-gutenberg2-00005-20,1
1445966177296,heat-gutenberg2-00007-20,1
1445966177296,heat-gutenberg2-0001-20,1
1445966177296,rf--le-neg--all,1
1445966177296,rf--le-neg--eall,1
1445966177296,rf--le-neg--gut10k,1
1445966177296,rf--le-neg--gut5k,1
1445966177296,rf--le-neg--le10k-f10t10s10,1
1445966177296,rf--le-neg--le10k,1
1445966177296,rf--le-neg--le1k,1
1445966177296,rf--le-neg--le5k,1
1445966177296,rf--le-neg--lev,1
1445966177296,rf--le-neg--tall,1
1445966177296,rf--le-red--le,1
1445966177296,rf--le-reu--all,1
1445966177296,rf--le-reu--le,1
1445966177296,rf--le-reu-red--le,1
1445966177296,rf--le-reu-red--le10k,1
1438259777575,heat-gutenberg-00003-20,1
1438259777575,heat-gutenberg-00003,1
1438259777575,heat-gutenberg2-00003-20,1
1438259777575,heat-gutenberg2-00004-20,1
1438259777575,heat-gutenberg2-00005-20,1
1438259777575,heat-gutenberg2-00007-20,1
1438259777575,heat-gutenberg2-0001-20,1
1438259777575,rf--le-neg--all,1
1438259777575,rf--le-neg--eall,1
1438259777575,rf--le-neg--gut10k,1
1438259777575,rf--le-neg--gut5k,1
1438259777575,rf--le-neg--le10k-f10t10s10,1
1438259777575,rf--le-neg--le10k,1
1438259777575,rf--le-neg--le1k,1
1438259777575,rf--le-neg--le5k,1
1438259777575,rf--le-neg--lev,1
1438259777575,rf--le-neg--tall,1
1438259777575,rf--le-red--le,1
1438259777575,rf--le-reu--all,1
1438259777575,rf--le-reu--le,1
1438259777575,rf--le-reu-red--le,1
1438259777575,rf--le-reu-red--le10k,1
1452197298690,heat-gutenberg-00003-20,1
1452197298690,heat-gutenberg-00003,1
1452197298690,heat-gutenberg2-00003-20,1
1452197298690,heat-gutenberg2-00004-20,1
1452197298690,heat-gutenberg2-00005-20,1
1452197298690,heat-gutenberg2-00007-20,1
1452197298690,heat-gutenberg2-0001-20,1
1452197298690,rf--le-neg--all,1
1452197298690,rf--le-neg--eall,1
1452197298690,rf--le-neg--gut10k,1
1452197298690,rf--le-neg--gut5k,1
1452197298690,rf--le-neg--le10k,1
1452197298690,rf--le-neg--le1k,1
1452197298690,rf--le-neg--le5k,1
1452197298690,rf--le-neg--lev,1
1452197298690,rf--le-neg--tall,1
1452197298690,rf--le-red--le,1
1452197298690,rf--le-reu--all,1
1452197298690,rf--le-reu--le,1
1452197298690,rf--le-reu-red--le,1
1452197298690,rf--le-reu-red--le10k,1
1432129384588,heat-gutenberg-00003-20,1
1432129384588,heat-gutenberg-00003,1
1432129384588,heat-gutenberg2-00003-20,1
1432129384588,heat-gutenberg2-00004-20,1
1432129384588,heat-gutenberg2-00005-20,1
1432129384588,heat-gutenberg2-00007-20,1
1432129384588,heat-gutenberg2-0001-20,1
1432129384588,rf--le-neg--all,1
1432129384588,rf--le-neg--eall,1
1432129384588,rf--le-neg--gut10k,1
1432129384588,rf--le-neg--gut5k,1
1432129384588,rf--le-neg--le10k-f10t10s10,1
1432129384588,rf--le-neg--le10k-f5t5s5,1
1432129384588,rf--le-neg--le10k,1
1432129384588,rf--le-neg--le1k,1
1432129384588,rf--le-neg--le5k,1
1432129384588,rf--le-neg--lev,1
1432129384588,rf--le-neg--tall,1
1432129384588,rf--le-red--le,1
1432129384588,rf--le-reu--all,1
1432129384588,rf--le-reu--le,1
1432129384588,rf--le-reu-red--le,1
1432129384588,rf--le-reu-red--le10k,1
1448321627053,heat-gutenberg-00003-20,1
1448321627053,heat-gutenberg2-00003-20,1
1448321627053,heat-gutenberg2-00004-20,1
1448321627053,heat-gutenberg2-00005-20,1
1448321627053,heat-gutenberg2-00007-20,1
1448321627053,heat-gutenberg2-0001-20,1
1448321627053,rf--le-neg--all,1
1448321627053,rf--le-neg--eall,1
1448321627053,rf--le-neg--gut10k,1
1448321627053,rf--le-neg--gut5k,1
1448321627053,rf--le-neg--le10k,1
1448321627053,rf--le-neg--le1k,1
1448321627053,rf--le-neg--le5k,1
1448321627053,rf--le-neg--lev,1
1448321627053,rf--le-neg--tall,1
1448321627053,rf--le-red--le,1
1448321627053,rf--le-reu--all,1
1448321627053,rf--le-reu--le,1
1448321627053,rf--le-reu-red--le,1
1448321627053,rf--le-reu-red--le10k,1
1452551988808,heat-gutenberg-00003-20,1
1452551988808,heat-gutenberg-00003,1
1452551988808,heat-gutenberg2-00003-20,1
1452551988808,heat-gutenberg2-00004-20,1
1452551988808,heat-gutenberg2-00005-20,1
1452551988808,heat-gutenberg2-00007-20,1
1452551988808,heat-gutenberg2-0001-20,1
1452551988808,rf--le-neg--all,1
1452551988808,rf--le-neg--eall,1
1452551988808,rf--le-neg--gut10k,1
1452551988808,rf--le-neg--gut5k,1
1452551988808,rf--le-neg--le10k-f10t10s10,1
1452551988808,rf--le-neg--le10k,1
1452551988808,rf--le-neg--le1k,1
1452551988808,rf--le-neg--le5k,1
1452551988808,rf--le-neg--lev,1
1452551988808,rf--le-neg--tall,1
1452551988808,rf--le-red--le,1
1452551988808,rf--le-reu--all,1
1452551988808,rf--le-reu--le,1
1452551988808,rf--le-reu-red--le,1
1452551988808,rf--le-reu-red--le10k,1
1436445995717,heat-gutenberg-00003-20,1
1436445995717,heat-gutenberg-00003,1
1436445995717,heat-gutenberg2-00003-20,1
1436445995717,heat-gutenberg2-00004-20,1
1436445995717,heat-gutenberg2-00005-20,1
1436445995717,heat-gutenberg2-00007-20,1
1436445995717,heat-gutenberg2-0001-20,1
1436445995717,rf--le-neg--all,1
1436445995717,rf--le-neg--eall,1
1436445995717,rf--le-neg--gut10k,1
1436445995717,rf--le-neg--gut5k,1
1436445995717,rf--le-neg--le10k-f10t10s10,1
1436445995717,rf--le-neg--le10k-f5t5s5,1
1436445995717,rf--le-neg--le10k,1
1436445995717,rf--le-neg--le1k,1
