GLOVER.txt,0,156,156,5,N,N,-,-1,-1
GLOVER.txt,157,1301,1144,5,N,N,-,-1,-1
GLOVER.txt,1302,2600,1298,5,N,N,-,-1,-1
GLOVER.txt,2603,3994,1391,5,N,N,-,-1,-1
GLOVER.txt,3995,7196,3201,5,N,N,-,-1,-1
GLOVER.txt,7197,11467,4270,5,N,N,-,-1,-1
GLOVER.txt,11468,15511,4043,5,N,N,-,-1,-1
GLOVER.txt,15514,16363,849,5,N,N,-,-1,-1
GLOVER.txt,16364,17590,1226,5,N,N,-,-1,-1
GLOVER.txt,17592,18754,1162,5,N,N,-,-1,-1
GLOVER.txt,18757,20075,1318,5,N,N,-,-1,-1
GLOVER.txt,20076,20786,710,5,N,N,-,-1,-1
GLOVER.txt,20789,21810,1021,5,N,N,-,-1,-1
GLOVER.txt,21811,22790,979,5,N,N,-,-1,-1
GLOVER.txt,22791,23617,826,5,N,N,-,-1,-1
GLOVER.txt,23618,24428,810,5,N,N,-,-1,-1
GLOVER.txt,24429,24644,215,5,N,N,-,-1,-1
GLOVER.txt,24645,25726,1081,5,N,N,-,-1,-1
GLOVER.txt,25731,26678,947,5,N,N,-,-1,-1
GLOVER.txt,26680,27271,591,5,N,N,-,-1,-1
GLOVER.txt,27272,27890,618,5,N,N,-,-1,-1
GLOVER.txt,27891,29377,1486,5,N,N,-,-1,-1
GLOVER.txt,29378,30590,1212,5,N,N,-,-1,-1
GLOVER.txt,30593,31921,1328,5,N,N,-,-1,-1
GLOVER.txt,31922,33075,1153,5,N,N,-,-1,-1
GLOVER.txt,33078,33372,294,5,N,N,-,-1,-1
GLOVER.txt,33373,34270,897,5,N,N,-,-1,-1
GLOVER.txt,34271,35169,898,5,N,N,-,-1,-1
GLOVER.txt,35171,35858,687,5,N,N,-,-1,-1
GLOVER.txt,35859,36684,825,5,N,N,-,-1,-1
GLOVER.txt,36685,37902,1217,5,N,N,-,-1,-1
GLOVER.txt,37905,38824,919,5,N,N,-,-1,-1
GLOVER.txt,38825,39214,389,5,N,N,-,-1,-1
GLOVER.txt,39217,40559,1342,5,N,N,-,-1,-1
GLOVER.txt,40560,41633,1073,5,N,N,-,-1,-1
GLOVER.txt,41634,42834,1200,5,N,N,-,-1,-1
GLOVER.txt,42834,43849,1015,5,N,N,-,-1,-1
GLOVER.txt,43850,44368,518,5,N,N,-,-1,-1
GLOVER.txt,44369,44893,524,5,N,N,-,-1,-1
GLOVER.txt,44894,45108,214,5,N,N,-,-1,-1
GLOVER.txt,45109,45855,746,5,N,N,-,-1,-1
GLOVER.txt,45856,45973,117,5,N,N,-,-1,-1
GLOVER.txt,45974,46066,92,5,N,N,-,-1,-1
GLOVER.txt,46067,46321,254,5,N,N,-,-1,-1
GLOVER.txt,46322,46630,308,5,N,N,-,-1,-1
GLOVER.txt,46632,46931,299,5,N,N,-,-1,-1
GLOVER.txt,46932,47200,268,5,N,N,-,-1,-1
GLOVER.txt,47201,47632,431,5,N,N,-,-1,-1
GLOVER.txt,47633,48839,1206,5,N,N,-,-1,-1
GLOVER.txt,48840,49516,676,5,N,N,-,-1,-1
GLOVER.txt,49517,50459,942,5,N,N,-,-1,-1
GLOVER.txt,50462,51487,1025,5,N,N,-,-1,-1
GLOVER.txt,51490,52266,776,5,N,N,-,-1,-1
GLOVER.txt,52269,52905,636,5,N,N,-,-1,-1
GLOVER.txt,52906,53412,506,5,N,N,-,-1,-1
GLOVER.txt,53413,54018,605,5,N,N,-,-1,-1
GLOVER.txt,54019,54398,379,5,N,N,-,-1,-1
GLOVER.txt,54399,54679,280,5,N,N,-,-1,-1
GLOVER.txt,54680,55368,688,5,N,N,-,-1,-1
GLOVER.txt,55370,56585,1215,5,N,N,-,-1,-1
GLOVER.txt,56586,57573,987,5,N,N,-,-1,-1
GLOVER.txt,57576,58108,532,5,N,N,-,-1,-1
GLOVER.txt,58109,59066,957,5,N,N,-,-1,-1
GLOVER.txt,59069,59931,862,5,N,N,-,-1,-1
GLOVER.txt,59934,60683,749,5,N,N,-,-1,-1
GLOVER.txt,60684,62385,1701,5,N,N,-,-1,-1
GLOVER.txt,62388,63424,1036,5,N,N,-,-1,-1
GLOVER.txt,63425,64142,717,5,N,N,-,-1,-1
GLOVER.txt,64143,64894,751,5,N,N,-,-1,-1
GLOVER.txt,64897,65652,755,5,N,N,-,-1,-1
GLOVER.txt,65653,66399,746,5,N,N,-,-1,-1
GLOVER.txt,66402,67838,1436,5,N,N,-,-1,-1
GLOVER.txt,67839,68793,954,5,N,N,-,-1,-1
GLOVER.txt,68794,69760,966,5,N,N,-,-1,-1
GLOVER.txt,69761,70950,1189,5,N,N,-,-1,-1
GLOVER.txt,70952,72139,1187,5,N,N,-,-1,-1
GLOVER.txt,72142,73239,1097,5,N,N,-,-1,-1
GLOVER.txt,73240,74651,1411,5,N,N,-,-1,-1
GLOVER.txt,74654,75406,752,5,N,N,-,-1,-1
GLOVER.txt,75409,76383,974,5,N,N,-,-1,-1
GLOVER.txt,76384,77412,1028,5,N,N,-,-1,-1
GLOVER.txt,77413,78666,1253,5,N,N,-,-1,-1
GLOVER.txt,78667,79974,1307,5,N,N,-,-1,-1
GLOVER.txt,79975,81497,1522,5,N,N,-,-1,-1
GLOVER.txt,81500,82469,969,5,N,N,-,-1,-1
GLOVER.txt,82470,83739,1269,5,N,N,-,-1,-1
GLOVER.txt,83740,84841,1101,5,N,N,-,-1,-1
GLOVER.txt,84842,86480,1638,5,N,N,-,-1,-1
GLOVER.txt,86481,87212,731,5,N,N,-,-1,-1
GLOVER.txt,87213,88226,1013,5,N,N,-,-1,-1
GLOVER.txt,88227,88775,548,5,N,N,-,-1,-1
GLOVER.txt,88776,89144,368,5,N,N,-,-1,-1
GLOVER.txt,89144,89711,567,5,N,N,-,-1,-1
GLOVER.txt,89712,90339,627,5,N,N,-,-1,-1
GLOVER.txt,90340,91938,1598,5,N,N,-,-1,-1
GLOVER.txt,91939,93266,1327,5,N,N,-,-1,-1
GLOVER.txt,93267,93996,729,5,N,N,-,-1,-1
GLOVER.txt,93997,94525,528,5,N,N,-,-1,-1
GLOVER.txt,94526,96128,1602,5,Y,N,-,-1,-1
GLOVER.txt,96129,96552,423,5,N,N,-,-1,-1
GLOVER.txt,96554,97560,1006,5,N,N,-,-1,-1
GLOVER.txt,97563,98325,762,5,N,N,-,-1,-1
GLOVER.txt,98326,99363,1037,5,N,N,-,-1,-1
GLOVER.txt,99364,100433,1069,5,N,N,-,-1,-1
GLOVER.txt,100434,100901,467,5,N,N,-,-1,-1
GLOVER.txt,100903,101615,712,5,N,N,-,-1,-1
GLOVER.txt,101616,102035,419,5,N,N,-,-1,-1
GLOVER.txt,102036,102765,729,5,N,N,-,-1,-1
GLOVER.txt,102768,103902,1134,5,N,N,-,-1,-1
GLOVER.txt,103903,104972,1069,5,N,N,-,-1,-1
GLOVER.txt,104975,105769,794,5,N,Y,1436867017136,105674,106651
GLOVER.txt,105770,107082,1312,5,N,Y,1436867017136,105674,106651
GLOVER.txt,107083,108118,1035,5,N,N,-,-1,-1
GLOVER.txt,108119,109242,1123,5,N,N,-,-1,-1
GLOVER.txt,109243,110055,812,5,N,N,-,-1,-1
GLOVER.txt,110056,110511,455,5,N,N,-,-1,-1
GLOVER.txt,110514,111385,871,5,N,N,-,-1,-1
GLOVER.txt,111386,112511,1125,5,N,N,-,-1,-1
GLOVER.txt,112513,113040,527,5,N,N,-,-1,-1
GLOVER.txt,113041,113817,776,5,N,N,-,-1,-1
GLOVER.txt,113818,114360,542,5,N,N,-,-1,-1
GLOVER.txt,114361,115452,1091,5,N,N,-,-1,-1
GLOVER.txt,115455,116395,940,5,N,N,-,-1,-1
GLOVER.txt,116396,117354,958,5,N,N,-,-1,-1
GLOVER.txt,117357,117690,333,5,N,N,-,-1,-1
GLOVER.txt,117691,118847,1156,5,N,N,-,-1,-1
GLOVER.txt,118850,119246,396,5,N,N,-,-1,-1
GLOVER.txt,119247,120141,894,5,N,N,-,-1,-1
GLOVER.txt,120144,121270,1126,5,N,N,-,-1,-1
GLOVER.txt,121273,121872,599,5,N,Y,1437028092146,121457,123204
GLOVER.txt,121873,122519,646,5,N,Y,1437028092146,121457,123204
GLOVER.txt,122520,123497,977,5,N,Y,1437028092146,121457,123204
GLOVER.txt,123502,124702,1200,5,N,N,-,-1,-1
GLOVER.txt,124703,125433,730,5,N,N,-,-1,-1
GLOVER.txt,125434,126316,882,5,N,N,-,-1,-1
GLOVER.txt,126319,126669,350,5,N,N,-,-1,-1
GLOVER.txt,126670,127361,691,5,N,N,-,-1,-1
GLOVER.txt,127364,127977,613,5,N,N,-,-1,-1
GLOVER.txt,127978,129418,1440,5,N,N,-,-1,-1
GLOVER.txt,129419,130778,1359,5,N,N,-,-1,-1
GLOVER.txt,130779,131147,368,5,N,N,-,-1,-1
GLOVER.txt,131148,132228,1080,5,N,N,-,-1,-1
GLOVER.txt,132229,133436,1207,5,N,N,-,-1,-1
GLOVER.txt,133439,134743,1304,5,N,N,-,-1,-1
GLOVER.txt,134744,136023,1279,5,N,N,-,-1,-1
GLOVER.txt,136024,136706,682,5,N,N,-,-1,-1
GLOVER.txt,136708,137883,1175,5,N,N,-,-1,-1
GLOVER.txt,137884,138576,692,5,N,N,-,-1,-1
GLOVER.txt,138577,138858,281,5,N,N,-,-1,-1
GLOVER.txt,138859,139529,670,5,N,N,-,-1,-1
GLOVER.txt,139530,139737,207,5,N,N,-,-1,-1
GLOVER.txt,139738,140141,403,5,N,N,-,-1,-1
GLOVER.txt,140142,140752,610,5,N,N,-,-1,-1
GLOVER.txt,140753,141669,916,5,N,N,-,-1,-1
GLOVER.txt,141670,142926,1256,5,N,N,-,-1,-1
GLOVER.txt,142927,143963,1036,5,N,N,-,-1,-1
GLOVER.txt,143964,144921,957,5,N,N,-,-1,-1
GLOVER.txt,144922,145863,941,5,N,N,-,-1,-1
GLOVER.txt,145864,146277,413,5,N,N,-,-1,-1
GLOVER.txt,146278,146650,372,5,N,N,-,-1,-1
GLOVER.txt,146651,146792,141,5,N,N,-,-1,-1
GLOVER.txt,146793,147346,553,5,N,N,-,-1,-1
GLOVER.txt,147347,147552,205,5,N,N,-,-1,-1
GLOVER.txt,147553,148185,632,5,N,N,-,-1,-1
GLOVER.txt,148186,148488,302,5,N,N,-,-1,-1
GLOVER.txt,148489,149227,738,5,N,N,-,-1,-1
GLOVER.txt,149229,149633,404,5,N,N,-,-1,-1
GLOVER.txt,149635,150116,481,5,N,N,-,-1,-1
GLOVER.txt,150117,150409,292,5,N,N,-,-1,-1
GLOVER.txt,150410,150971,561,5,N,N,-,-1,-1
GLOVER.txt,150973,151988,1015,5,N,N,-,-1,-1
GLOVER.txt,151991,152510,519,5,N,Y,1437470299748,152207,152889
