MULIFE.txt,14816,14854,N,-1,-1
MULIFE.txt,17558,17579,N,-1,-1
MULIFE.txt,19786,19806,N,-1,-1
MULIFE.txt,20130,20162,N,-1,-1
MULIFE.txt,20163,20192,N,-1,-1
MULIFE.txt,20536,20570,N,-1,-1
MULIFE.txt,20571,20600,N,-1,-1
MULIFE.txt,20695,20722,N,-1,-1
MULIFE.txt,20723,20754,N,-1,-1
MULIFE.txt,20695,20754,N,-1,-1
MULIFE.txt,20601,20754,N,-1,-1
MULIFE.txt,20695,20805,N,-1,-1
MULIFE.txt,20806,20838,N,-1,-1
MULIFE.txt,20695,20838,N,-1,-1
MULIFE.txt,20926,20958,N,-1,-1
MULIFE.txt,21135,21164,N,-1,-1
MULIFE.txt,21165,21204,N,-1,-1
MULIFE.txt,21135,21204,N,-1,-1
MULIFE.txt,21248,21265,N,-1,-1
MULIFE.txt,21266,21294,N,-1,-1
MULIFE.txt,21135,21294,N,-1,-1
MULIFE.txt,21507,21535,N,-1,-1
MULIFE.txt,21592,21646,N,-1,-1
MULIFE.txt,21751,21790,N,-1,-1
MULIFE.txt,21791,21826,N,-1,-1
MULIFE.txt,21751,21826,N,-1,-1
MULIFE.txt,21696,21826,N,-1,-1
MULIFE.txt,21899,21923,N,-1,-1
MULIFE.txt,21899,21977,N,-1,-1
MULIFE.txt,22892,22952,N,-1,-1
MULIFE.txt,56478,56495,Y,55738,57876
MULIFE.txt,88793,88816,N,-1,-1
MULIFE.txt,122963,122988,N,-1,-1
MULIFE.txt,137209,137228,Y,137101,140058
MULIFE.txt,163400,163417,N,-1,-1
MULIFE.txt,209088,209132,N,-1,-1
MULIFE.txt,213213,213240,N,-1,-1
MULIFE.txt,213249,213272,N,-1,-1
MULIFE.txt,219048,219075,N,-1,-1
MULIFE.txt,219205,219235,N,-1,-1
MULIFE.txt,221103,221131,N,-1,-1
MULIFE.txt,225046,225081,N,-1,-1
MULIFE.txt,236884,236907,N,-1,-1
MULIFE.txt,240012,240038,N,-1,-1
MULIFE.txt,240039,240099,N,-1,-1
MULIFE.txt,240406,240426,N,-1,-1
MULIFE.txt,241507,241524,N,-1,-1
MULIFE.txt,244934,245002,N,-1,-1
MULIFE.txt,245095,245170,N,-1,-1
MULIFE.txt,257691,257705,N,-1,-1
MULIFE.txt,257691,257742,N,-1,-1
MULIFE.txt,263265,263296,N,-1,-1
MULIFE.txt,265024,265046,N,-1,-1
MULIFE.txt,270353,270374,N,-1,-1
MULIFE.txt,272013,272041,N,-1,-1
MULIFE.txt,272295,272313,N,-1,-1
MULIFE.txt,272151,272313,N,-1,-1
MULIFE.txt,272875,272946,N,-1,-1
MULIFE.txt,278288,278315,N,-1,-1
MULIFE.txt,281150,281184,N,-1,-1
MULIFE.txt,294542,294575,N,-1,-1
MULIFE.txt,300691,300714,N,-1,-1
MULIFE.txt,300691,300789,N,-1,-1
MULIFE.txt,303687,303705,N,-1,-1
MULIFE.txt,305204,305242,N,-1,-1
MULIFE.txt,308165,308199,N,-1,-1
MULIFE.txt,323625,323670,N,-1,-1
MULIFE.txt,339813,339842,N,-1,-1
MULIFE.txt,360630,360705,N,-1,-1
MULIFE.txt,366116,366140,N,-1,-1
MULIFE.txt,407423,407510,N,-1,-1
MULIFE.txt,577352,577389,N,-1,-1
MULIFE.txt,577550,577621,N,-1,-1
