http://dbpedia.org/resource/Singing,1
http://dbpedia.org/resource/Lovely_(The_Primitives_album),1
http://dbpedia.org/resource/Theatre_Royal,_Drury_Lane,1
http://dbpedia.org/resource/Opera_in_English,1
http://dbpedia.org/resource/She_(1935_film),1
http://dbpedia.org/resource/The_Marriage_of_Figaro,3
http://dbpedia.org/resource/Louis_Antoine_Jullien,1
http://dbpedia.org/resource/Film_director,1
http://dbpedia.org/resource/Youth,1
http://dbpedia.org/resource/Composer,1
http://dbpedia.org/resource/Conducting,1
http://dbpedia.org/resource/Mezzo-soprano,1
http://dbpedia.org/resource/Soprano,1
http://dbpedia.org/resource/Father,2
http://dbpedia.org/resource/Opera,1
http://dbpedia.org/resource/Ann,_Burma,1
http://dbpedia.org/resource/English_language,1
http://dbpedia.org/resource/Charlotte,_North_Carolina,1
http://dbpedia.org/resource/Night,1
http://dbpedia.org/resource/Birch,1
http://dbpedia.org/resource/Em_(typography),2
http://dbpedia.org/resource/Eid_al-Fitr,1
http://dbpedia.org/resource/Human_voice,2
http://dbpedia.org/resource/Artist,1
http://dbpedia.org/resource/Sims_Reeves,1
http://dbpedia.org/resource/France,1
http://dbpedia.org/resource/Mir_Sadiq_Ali_Khan,1
http://dbpedia.org/resource/Wolfgang_Amadeus_Mozart,1
http://dbpedia.org/resource/Fine_(penalty),1
http://dbpedia.org/resource/Philippe_I,_Duke_of_Orléans,1
http://dbpedia.org/resource/Hector_Berlioz,1
