http://dbpedia.org/resource/Musical_theatre,1
http://dbpedia.org/resource/Theatre_Royal,_Drury_Lane,2
http://dbpedia.org/resource/Land_grant,1
http://dbpedia.org/resource/Night,1
http://dbpedia.org/resource/Taylor,_Michigan,1
http://dbpedia.org/resource/Proprietor,1
http://dbpedia.org/resource/Broadway_theatre,1
http://dbpedia.org/resource/Performing_arts,1
http://dbpedia.org/resource/Opera_house,1
http://dbpedia.org/resource/March,1
http://dbpedia.org/resource/Mr.,1
http://dbpedia.org/resource/Musical_theatre,1
http://dbpedia.org/resource/Theatre_Royal,_Drury_Lane,2
http://dbpedia.org/resource/Land_grant,1
http://dbpedia.org/resource/Night,1
http://dbpedia.org/resource/Taylor,_Michigan,1
http://dbpedia.org/resource/Proprietor,1
http://dbpedia.org/resource/Broadway_theatre,1
http://dbpedia.org/resource/Performing_arts,1
http://dbpedia.org/resource/Opera_house,1
http://dbpedia.org/resource/March,1
http://dbpedia.org/resource/Mr.,1
