http://dbpedia.org/resource/Mrs._Robinson,1
http://dbpedia.org/resource/Theatre_Royal,_Drury_Lane,1
http://dbpedia.org/resource/Night,1
http://dbpedia.org/resource/Eminent_domain,1
http://dbpedia.org/resource/Universe_of_Kingdom_Hearts,1
http://dbpedia.org/resource/November,1
http://dbpedia.org/resource/Record_producer,1
http://dbpedia.org/resource/Support_(mathematics),1
http://dbpedia.org/resource/Michael_Barrymore,1
http://dbpedia.org/resource/DeCamp_Bus_Lines,1
http://dbpedia.org/resource/Bensley,_Virginia,1
http://dbpedia.org/resource/Roger_Bannister,1
http://dbpedia.org/resource/Mrs.,1
http://dbpedia.org/resource/Jordan,1
http://dbpedia.org/resource/Mrs._Robinson,1
http://dbpedia.org/resource/Theatre_Royal,_Drury_Lane,1
http://dbpedia.org/resource/Night,1
http://dbpedia.org/resource/Eminent_domain,1
http://dbpedia.org/resource/Universe_of_Kingdom_Hearts,1
http://dbpedia.org/resource/November,1
http://dbpedia.org/resource/Record_producer,1
http://dbpedia.org/resource/Support_(mathematics),1
http://dbpedia.org/resource/Michael_Barrymore,1
http://dbpedia.org/resource/DeCamp_Bus_Lines,1
http://dbpedia.org/resource/Bensley,_Virginia,1
http://dbpedia.org/resource/Roger_Bannister,1
http://dbpedia.org/resource/Mrs.,1
http://dbpedia.org/resource/Jordan,1
