http://dbpedia.org/resource/Equal_temperament,1
http://dbpedia.org/resource/Catholic_Church,1
http://dbpedia.org/resource/Apathy,1
http://dbpedia.org/resource/La_Madeleine,_Paris,1
http://dbpedia.org/resource/Glossary_of_chess,1
http://dbpedia.org/resource/Good_and_evil,1
http://dbpedia.org/resource/Ampere-turn,1
http://dbpedia.org/resource/Equal_temperament,1
http://dbpedia.org/resource/Catholic_Church,1
http://dbpedia.org/resource/Apathy,1
http://dbpedia.org/resource/La_Madeleine,_Paris,1
http://dbpedia.org/resource/Glossary_of_chess,1
http://dbpedia.org/resource/Good_and_evil,1
http://dbpedia.org/resource/Ampere-turn,1
